Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,Cd,9.607722e-09,2.66881166666667e-11,0,1.962571e-08,0,2.66881166666667e-11
via01,1,1,15,Cd,9.607722e-09,4.0032175e-11,0,1.962571e-08,0,4.0032175e-11
via01,1,2,5,Cd,9.607722e-09,1.33440583333333e-11,1,1.962571e-08,5.45158611111111e-12,1.87956444444444e-11
via01,1,3,7,Cd,9.607722e-09,1.86816816666667e-11,2,1.962571e-08,1.09031722222222e-11,2.95848538888889e-11
via01,1,4,8,Cd,9.607722e-09,2.13504933333333e-11,3,1.962571e-08,1.63547583333333e-11,3.77052516666667e-11
via01,1,5,11,Cd,9.607722e-09,2.93569283333333e-11,8,1.962571e-08,4.36126888888889e-11,7.29696172222222e-11
via01,1,6,25,Cd,9.607722e-09,6.67202916666667e-11,9,1.962571e-08,4.9064275e-11,1.15784566666667e-10
via01,1,7,100,Cd,9.607722e-09,2.66881166666667e-10,15,1.962571e-08,8.17737916666667e-11,3.48654958333333e-10
via01,1,8,143,Cd,9.607722e-09,3.81640068333333e-10,14,1.962571e-08,7.63222055555556e-11,4.57962273888889e-10
via01,1,9,185,Cd,9.607722e-09,4.93730158333333e-10,16,1.962571e-08,8.72253777777778e-11,5.80955536111111e-10
via01,1,10,198,Cd,9.607722e-09,5.2842471e-10,22,1.962571e-08,1.19934894444444e-10,6.48359604444444e-10
via01,1,11,162,Cd,9.607722e-09,4.3234749e-10,12,1.962571e-08,6.54190333333333e-11,4.97766523333333e-10
via01,1,12,149,Cd,9.607722e-09,3.97652938333333e-10,9,1.962571e-08,4.9064275e-11,4.46717213333333e-10
via01,1,13,122,Cd,9.607722e-09,3.25595023333333e-10,7,1.962571e-08,3.81611027777778e-11,3.63756126111111e-10
via01,1,14,96,Cd,9.607722e-09,2.5620592e-10,10,1.962571e-08,5.45158611111111e-11,3.10721781111111e-10
via01,1,15,85,Cd,9.607722e-09,2.26848991666667e-10,12,1.962571e-08,6.54190333333333e-11,2.92268025e-10
via01,1,16,91,Cd,9.607722e-09,2.42861861666667e-10,11,1.962571e-08,5.99674472222222e-11,3.02829308888889e-10
via01,1,17,156,Cd,9.607722e-09,4.1633462e-10,15,1.962571e-08,8.17737916666667e-11,4.98108411666667e-10
via01,1,18,205,Cd,9.607722e-09,5.47106391666667e-10,18,1.962571e-08,9.812855e-11,6.45234941666667e-10
via01,1,19,189,Cd,9.607722e-09,5.04405405e-10,21,1.962571e-08,1.14483308333333e-10,6.18888713333333e-10
via01,1,20,94,Cd,9.607722e-09,2.50868296666667e-10,4,1.962571e-08,2.18063444444444e-11,2.72674641111111e-10
via01,1,21,26,Cd,9.607722e-09,6.93891033333333e-11,3,1.962571e-08,1.63547583333333e-11,8.57438616666667e-11
via01,1,22,18,Cd,9.607722e-09,4.803861e-11,2,1.962571e-08,1.09031722222222e-11,5.89417822222222e-11
via01,1,23,11,Cd,9.607722e-09,2.93569283333333e-11,1,1.962571e-08,5.45158611111111e-12,3.48085144444444e-11
