Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,CO2 fuel,297.7358,0.827043888888889,0,2172.701985,0,0.827043888888889
via03,1,1,15,CO2 fuel,297.7358,1.24056583333333,0,2172.701985,0,1.24056583333333
via03,1,2,5,CO2 fuel,297.7358,0.413521944444444,1,2172.701985,0.603528329166667,1.01705027361111
via03,1,3,7,CO2 fuel,297.7358,0.578930722222222,2,2172.701985,1.20705665833333,1.78598738055556
via03,1,4,8,CO2 fuel,297.7358,0.661635111111111,3,2172.701985,1.8105849875,2.47222009861111
via03,1,5,11,CO2 fuel,297.7358,0.909748277777778,8,2172.701985,4.82822663333333,5.73797491111111
via03,1,6,25,CO2 fuel,297.7358,2.06760972222222,9,2172.701985,5.4317549625,7.49936468472222
via03,1,7,100,CO2 fuel,297.7358,8.27043888888889,15,2172.701985,9.0529249375,17.3233638263889
via03,1,8,143,CO2 fuel,297.7358,11.8267276111111,14,2172.701985,8.44939660833333,20.2761242194444
via03,1,9,185,CO2 fuel,297.7358,15.3003119444444,16,2172.701985,9.65645326666667,24.9567652111111
via03,1,10,198,CO2 fuel,297.7358,16.375469,22,2172.701985,13.2776232416667,29.6530922416667
via03,1,11,162,CO2 fuel,297.7358,13.398111,12,2172.701985,7.24233995,20.64045095
via03,1,12,149,CO2 fuel,297.7358,12.3229539444444,9,2172.701985,5.4317549625,17.7547089069444
via03,1,13,122,CO2 fuel,297.7358,10.0899354444444,7,2172.701985,4.22469830416667,14.3146337486111
via03,1,14,96,CO2 fuel,297.7358,7.93962133333333,10,2172.701985,6.03528329166667,13.974904625
via03,1,15,85,CO2 fuel,297.7358,7.02987305555556,12,2172.701985,7.24233995,14.2722130055556
via03,1,16,91,CO2 fuel,297.7358,7.52609938888889,11,2172.701985,6.63881162083333,14.1649110097222
via03,1,17,156,CO2 fuel,297.7358,12.9018846666667,15,2172.701985,9.0529249375,21.9548096041667
via03,1,18,205,CO2 fuel,297.7358,16.9543997222222,18,2172.701985,10.863509925,27.8179096472222
via03,1,19,189,CO2 fuel,297.7358,15.6311295,21,2172.701985,12.6740949125,28.3052244125
via03,1,20,94,CO2 fuel,297.7358,7.77421255555556,4,2172.701985,2.41411331666667,10.1883258722222
via03,1,21,26,CO2 fuel,297.7358,2.15031411111111,3,2172.701985,1.8105849875,3.96089909861111
via03,1,22,18,CO2 fuel,297.7358,1.488679,2,2172.701985,1.20705665833333,2.69573565833333
via03,1,23,11,CO2 fuel,297.7358,0.909748277777778,1,2172.701985,0.603528329166667,1.51327660694444
