Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via04,1,0,0,CO2 fuel,2892.35815,0
via04,1,1,0,CO2 fuel,2892.35815,0
via04,1,2,1,CO2 fuel,2892.35815,0.803432819444444
via04,1,3,2,CO2 fuel,2892.35815,1.60686563888889
via04,1,4,3,CO2 fuel,2892.35815,2.41029845833333
via04,1,5,8,CO2 fuel,2892.35815,6.42746255555556
via04,1,6,9,CO2 fuel,2892.35815,7.230895375
via04,1,7,15,CO2 fuel,2892.35815,12.0514922916667
via04,1,8,14,CO2 fuel,2892.35815,11.2480594722222
via04,1,9,16,CO2 fuel,2892.35815,12.8549251111111
via04,1,10,22,CO2 fuel,2892.35815,17.6755220277778
via04,1,11,12,CO2 fuel,2892.35815,9.64119383333333
via04,1,12,9,CO2 fuel,2892.35815,7.230895375
via04,1,13,7,CO2 fuel,2892.35815,5.62402973611111
via04,1,14,10,CO2 fuel,2892.35815,8.03432819444444
via04,1,15,12,CO2 fuel,2892.35815,9.64119383333333
via04,1,16,11,CO2 fuel,2892.35815,8.83776101388889
via04,1,17,15,CO2 fuel,2892.35815,12.0514922916667
via04,1,18,18,CO2 fuel,2892.35815,14.46179075
via04,1,19,21,CO2 fuel,2892.35815,16.8720892083333
via04,1,20,4,CO2 fuel,2892.35815,3.21373127777778
via04,1,21,3,CO2 fuel,2892.35815,2.41029845833333
via04,1,22,2,CO2 fuel,2892.35815,1.60686563888889
via04,1,23,1,CO2 fuel,2892.35815,0.803432819444444
