Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,Ni,8.493936e-08,2.35942666666667e-10,0,7.850284e-08,0,2.35942666666667e-10
via01,1,1,15,Ni,8.493936e-08,3.53914e-10,0,7.850284e-08,0,3.53914e-10
via01,1,2,5,Ni,8.493936e-08,1.17971333333333e-10,1,7.850284e-08,2.18063444444444e-11,1.39777677777778e-10
via01,1,3,7,Ni,8.493936e-08,1.65159866666667e-10,2,7.850284e-08,4.36126888888889e-11,2.08772555555556e-10
via01,1,4,8,Ni,8.493936e-08,1.88754133333333e-10,3,7.850284e-08,6.54190333333333e-11,2.54173166666667e-10
via01,1,5,11,Ni,8.493936e-08,2.59536933333333e-10,8,7.850284e-08,1.74450755555556e-10,4.33987688888889e-10
via01,1,6,25,Ni,8.493936e-08,5.89856666666667e-10,9,7.850284e-08,1.962571e-10,7.86113766666667e-10
via01,1,7,100,Ni,8.493936e-08,2.35942666666667e-09,15,7.850284e-08,3.27095166666667e-10,2.68652183333333e-09
via01,1,8,143,Ni,8.493936e-08,3.37398013333333e-09,14,7.850284e-08,3.05288822222222e-10,3.67926895555556e-09
via01,1,9,185,Ni,8.493936e-08,4.36493933333333e-09,16,7.850284e-08,3.48901511111111e-10,4.71384084444444e-09
via01,1,10,198,Ni,8.493936e-08,4.6716648e-09,22,7.850284e-08,4.79739577777778e-10,5.15140437777778e-09
via01,1,11,162,Ni,8.493936e-08,3.8222712e-09,12,7.850284e-08,2.61676133333333e-10,4.08394733333333e-09
via01,1,12,149,Ni,8.493936e-08,3.51554573333333e-09,9,7.850284e-08,1.962571e-10,3.71180283333333e-09
via01,1,13,122,Ni,8.493936e-08,2.87850053333333e-09,7,7.850284e-08,1.52644411111111e-10,3.03114494444444e-09
via01,1,14,96,Ni,8.493936e-08,2.2650496e-09,10,7.850284e-08,2.18063444444444e-10,2.48311304444444e-09
via01,1,15,85,Ni,8.493936e-08,2.00551266666667e-09,12,7.850284e-08,2.61676133333333e-10,2.2671888e-09
via01,1,16,91,Ni,8.493936e-08,2.14707826666667e-09,11,7.850284e-08,2.39869788888889e-10,2.38694805555556e-09
via01,1,17,156,Ni,8.493936e-08,3.6807056e-09,15,7.850284e-08,3.27095166666667e-10,4.00780076666667e-09
via01,1,18,205,Ni,8.493936e-08,4.83682466666667e-09,18,7.850284e-08,3.925142e-10,5.22933886666667e-09
via01,1,19,189,Ni,8.493936e-08,4.4593164e-09,21,7.850284e-08,4.57933233333333e-10,4.91724963333333e-09
via01,1,20,94,Ni,8.493936e-08,2.21786106666667e-09,4,7.850284e-08,8.72253777777778e-11,2.30508644444444e-09
via01,1,21,26,Ni,8.493936e-08,6.13450933333333e-10,3,7.850284e-08,6.54190333333333e-11,6.78869966666667e-10
via01,1,22,18,Ni,8.493936e-08,4.246968e-10,2,7.850284e-08,4.36126888888889e-11,4.68309488888889e-10
via01,1,23,11,Ni,8.493936e-08,2.59536933333333e-10,1,7.850284e-08,2.18063444444444e-11,2.81343277777778e-10
