Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,o-xylene,0.0003978129,1.10503583333333e-06,0,0.00053439282,0,1.10503583333333e-06
via02,1,1,15,o-xylene,0.0003978129,1.65755375e-06,0,0.00053439282,0,1.65755375e-06
via02,1,2,5,o-xylene,0.0003978129,5.52517916666667e-07,1,0.00053439282,1.4844245e-07,7.00960366666667e-07
via02,1,3,7,o-xylene,0.0003978129,7.73525083333333e-07,2,0.00053439282,2.968849e-07,1.07040998333333e-06
via02,1,4,8,o-xylene,0.0003978129,8.84028666666667e-07,3,0.00053439282,4.4532735e-07,1.32935601666667e-06
via02,1,5,11,o-xylene,0.0003978129,1.21553941666667e-06,8,0.00053439282,1.1875396e-06,2.40307901666667e-06
via02,1,6,25,o-xylene,0.0003978129,2.76258958333333e-06,9,0.00053439282,1.33598205e-06,4.09857163333333e-06
via02,1,7,100,o-xylene,0.0003978129,1.10503583333333e-05,15,0.00053439282,2.22663675e-06,1.32769950833333e-05
via02,1,8,143,o-xylene,0.0003978129,1.58020124166667e-05,14,0.00053439282,2.0781943e-06,1.78802067166667e-05
via02,1,9,185,o-xylene,0.0003978129,2.04431629166667e-05,16,0.00053439282,2.3750792e-06,2.28182421166667e-05
via02,1,10,198,o-xylene,0.0003978129,2.18797095e-05,22,0.00053439282,3.2657339e-06,2.51454434e-05
via02,1,11,162,o-xylene,0.0003978129,1.79015805e-05,12,0.00053439282,1.7813094e-06,1.96828899e-05
via02,1,12,149,o-xylene,0.0003978129,1.64650339166667e-05,9,0.00053439282,1.33598205e-06,1.78010159666667e-05
via02,1,13,122,o-xylene,0.0003978129,1.34814371666667e-05,7,0.00053439282,1.03909715e-06,1.45205343166667e-05
via02,1,14,96,o-xylene,0.0003978129,1.0608344e-05,10,0.00053439282,1.4844245e-06,1.20927685e-05
via02,1,15,85,o-xylene,0.0003978129,9.39280458333333e-06,12,0.00053439282,1.7813094e-06,1.11741139833333e-05
via02,1,16,91,o-xylene,0.0003978129,1.00558260833333e-05,11,0.00053439282,1.63286695e-06,1.16886930333333e-05
via02,1,17,156,o-xylene,0.0003978129,1.7238559e-05,15,0.00053439282,2.22663675e-06,1.946519575e-05
via02,1,18,205,o-xylene,0.0003978129,2.26532345833333e-05,18,0.00053439282,2.6719641e-06,2.53251986833333e-05
via02,1,19,189,o-xylene,0.0003978129,2.088517725e-05,21,0.00053439282,3.11729145e-06,2.40024687e-05
via02,1,20,94,o-xylene,0.0003978129,1.03873368333333e-05,4,0.00053439282,5.937698e-07,1.09811066333333e-05
via02,1,21,26,o-xylene,0.0003978129,2.87309316666667e-06,3,0.00053439282,4.4532735e-07,3.31842051666667e-06
via02,1,22,18,o-xylene,0.0003978129,1.9890645e-06,2,0.00053439282,2.968849e-07,2.2859494e-06
via02,1,23,11,o-xylene,0.0003978129,1.21553941666667e-06,1,0.00053439282,1.4844245e-07,1.36398186666667e-06
