Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,PM Tyres,0.009012188,2.50338555555556e-05,0,0.06084129,0,2.50338555555556e-05
via01,1,1,15,PM Tyres,0.009012188,3.75507833333333e-05,0,0.06084129,0,3.75507833333333e-05
via01,1,2,5,PM Tyres,0.009012188,1.25169277777778e-05,1,0.06084129,1.69003583333333e-05,2.94172861111111e-05
via01,1,3,7,PM Tyres,0.009012188,1.75236988888889e-05,2,0.06084129,3.38007166666667e-05,5.13244155555556e-05
via01,1,4,8,PM Tyres,0.009012188,2.00270844444444e-05,3,0.06084129,5.0701075e-05,7.07281594444444e-05
via01,1,5,11,PM Tyres,0.009012188,2.75372411111111e-05,8,0.06084129,0.000135202866666667,0.000162740107777778
via01,1,6,25,PM Tyres,0.009012188,6.25846388888889e-05,9,0.06084129,0.000152103225,0.000214687863888889
via01,1,7,100,PM Tyres,0.009012188,0.000250338555555556,15,0.06084129,0.000253505375,0.000503843930555555
via01,1,8,143,PM Tyres,0.009012188,0.000357984134444445,14,0.06084129,0.000236605016666667,0.000594589151111111
via01,1,9,185,PM Tyres,0.009012188,0.000463126327777778,16,0.06084129,0.000270405733333333,0.000733532061111111
via01,1,10,198,PM Tyres,0.009012188,0.00049567034,22,0.06084129,0.000371807883333333,0.000867478223333333
via01,1,11,162,PM Tyres,0.009012188,0.00040554846,12,0.06084129,0.0002028043,0.00060835276
via01,1,12,149,PM Tyres,0.009012188,0.000373004447777778,9,0.06084129,0.000152103225,0.000525107672777778
via01,1,13,122,PM Tyres,0.009012188,0.000305413037777778,7,0.06084129,0.000118302508333333,0.000423715546111111
via01,1,14,96,PM Tyres,0.009012188,0.000240325013333333,10,0.06084129,0.000169003583333333,0.000409328596666667
via01,1,15,85,PM Tyres,0.009012188,0.000212787772222222,12,0.06084129,0.0002028043,0.000415592072222222
via01,1,16,91,PM Tyres,0.009012188,0.000227808085555556,11,0.06084129,0.000185903941666667,0.000413712027222222
via01,1,17,156,PM Tyres,0.009012188,0.000390528146666667,15,0.06084129,0.000253505375,0.000644033521666667
via01,1,18,205,PM Tyres,0.009012188,0.000513194038888889,18,0.06084129,0.00030420645,0.000817400488888889
via01,1,19,189,PM Tyres,0.009012188,0.00047313987,21,0.06084129,0.000354907525,0.000828047395
via01,1,20,94,PM Tyres,0.009012188,0.000235318242222222,4,0.06084129,6.76014333333333e-05,0.000302919675555556
via01,1,21,26,PM Tyres,0.009012188,6.50880244444445e-05,3,0.06084129,5.0701075e-05,0.000115789099444444
via01,1,22,18,PM Tyres,0.009012188,4.506094e-05,2,0.06084129,3.38007166666667e-05,7.88616566666667e-05
via01,1,23,11,PM Tyres,0.009012188,2.75372411111111e-05,1,0.06084129,1.69003583333333e-05,4.44375994444444e-05
