Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,NOx,1.104357,0.00306765833333333,0,6.500437,0,0.00306765833333333
via01,1,1,15,NOx,1.104357,0.0046014875,0,6.500437,0,0.0046014875
via01,1,2,5,NOx,1.104357,0.00153382916666667,1,6.500437,0.00180567694444444,0.00333950611111111
via01,1,3,7,NOx,1.104357,0.00214736083333333,2,6.500437,0.00361135388888889,0.00575871472222222
via01,1,4,8,NOx,1.104357,0.00245412666666667,3,6.500437,0.00541703083333333,0.0078711575
via01,1,5,11,NOx,1.104357,0.00337442416666667,8,6.500437,0.0144454155555556,0.0178198397222222
via01,1,6,25,NOx,1.104357,0.00766914583333333,9,6.500437,0.0162510925,0.0239202383333333
via01,1,7,100,NOx,1.104357,0.0306765833333333,15,6.500437,0.0270851541666667,0.0577617375
via01,1,8,143,NOx,1.104357,0.0438675141666667,14,6.500437,0.0252794772222222,0.0691469913888889
via01,1,9,185,NOx,1.104357,0.0567516791666667,16,6.500437,0.0288908311111111,0.0856425102777778
via01,1,10,198,NOx,1.104357,0.060739635,22,6.500437,0.0397248927777778,0.100464527777778
via01,1,11,162,NOx,1.104357,0.049696065,12,6.500437,0.0216681233333333,0.0713641883333333
via01,1,12,149,NOx,1.104357,0.0457081091666667,9,6.500437,0.0162510925,0.0619592016666667
via01,1,13,122,NOx,1.104357,0.0374254316666667,7,6.500437,0.0126397386111111,0.0500651702777778
via01,1,14,96,NOx,1.104357,0.02944952,10,6.500437,0.0180567694444444,0.0475062894444444
via01,1,15,85,NOx,1.104357,0.0260750958333333,12,6.500437,0.0216681233333333,0.0477432191666667
via01,1,16,91,NOx,1.104357,0.0279156908333333,11,6.500437,0.0198624463888889,0.0477781372222222
via01,1,17,156,NOx,1.104357,0.04785547,15,6.500437,0.0270851541666667,0.0749406241666667
via01,1,18,205,NOx,1.104357,0.0628869958333333,18,6.500437,0.032502185,0.0953891808333333
via01,1,19,189,NOx,1.104357,0.0579787425,21,6.500437,0.0379192158333333,0.0958979583333333
via01,1,20,94,NOx,1.104357,0.0288359883333333,4,6.500437,0.00722270777777778,0.0360586961111111
via01,1,21,26,NOx,1.104357,0.00797591166666667,3,6.500437,0.00541703083333333,0.0133929425
via01,1,22,18,NOx,1.104357,0.005521785,2,6.500437,0.00361135388888889,0.00913313888888889
via01,1,23,11,NOx,1.104357,0.00337442416666667,1,6.500437,0.00180567694444444,0.00518010111111111
