Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via03,1,0,0,benzene,0.00010104733,0
via03,1,1,0,benzene,0.00010104733,0
via03,1,2,1,benzene,0.00010104733,2.80687027777778e-08
via03,1,3,2,benzene,0.00010104733,5.61374055555556e-08
via03,1,4,3,benzene,0.00010104733,8.42061083333333e-08
via03,1,5,8,benzene,0.00010104733,2.24549622222222e-07
via03,1,6,9,benzene,0.00010104733,2.52618325e-07
via03,1,7,15,benzene,0.00010104733,4.21030541666667e-07
via03,1,8,14,benzene,0.00010104733,3.92961838888889e-07
via03,1,9,16,benzene,0.00010104733,4.49099244444444e-07
via03,1,10,22,benzene,0.00010104733,6.17511461111111e-07
via03,1,11,12,benzene,0.00010104733,3.36824433333333e-07
via03,1,12,9,benzene,0.00010104733,2.52618325e-07
via03,1,13,7,benzene,0.00010104733,1.96480919444444e-07
via03,1,14,10,benzene,0.00010104733,2.80687027777778e-07
via03,1,15,12,benzene,0.00010104733,3.36824433333333e-07
via03,1,16,11,benzene,0.00010104733,3.08755730555556e-07
via03,1,17,15,benzene,0.00010104733,4.21030541666667e-07
via03,1,18,18,benzene,0.00010104733,5.0523665e-07
via03,1,19,21,benzene,0.00010104733,5.89442758333333e-07
via03,1,20,4,benzene,0.00010104733,1.12274811111111e-07
via03,1,21,3,benzene,0.00010104733,8.42061083333333e-08
via03,1,22,2,benzene,0.00010104733,5.61374055555556e-08
via03,1,23,1,benzene,0.00010104733,2.80687027777778e-08
