Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,benzene,0.001226509,3.40696944444444e-06,0,0.00010104733,0,3.40696944444444e-06
via03,1,1,15,benzene,0.001226509,5.11045416666667e-06,0,0.00010104733,0,5.11045416666667e-06
via03,1,2,5,benzene,0.001226509,1.70348472222222e-06,1,0.00010104733,2.80687027777778e-08,1.731553425e-06
via03,1,3,7,benzene,0.001226509,2.38487861111111e-06,2,0.00010104733,5.61374055555556e-08,2.44101601666667e-06
via03,1,4,8,benzene,0.001226509,2.72557555555556e-06,3,0.00010104733,8.42061083333333e-08,2.80978166388889e-06
via03,1,5,11,benzene,0.001226509,3.74766638888889e-06,8,0.00010104733,2.24549622222222e-07,3.97221601111111e-06
via03,1,6,25,benzene,0.001226509,8.51742361111111e-06,9,0.00010104733,2.52618325e-07,8.77004193611111e-06
via03,1,7,100,benzene,0.001226509,3.40696944444444e-05,15,0.00010104733,4.21030541666667e-07,3.44907249861111e-05
via03,1,8,143,benzene,0.001226509,4.87196630555556e-05,14,0.00010104733,3.92961838888889e-07,4.91126248944444e-05
via03,1,9,185,benzene,0.001226509,6.30289347222222e-05,16,0.00010104733,4.49099244444444e-07,6.34780339666667e-05
via03,1,10,198,benzene,0.001226509,6.7457995e-05,22,0.00010104733,6.17511461111111e-07,6.80755064611111e-05
via03,1,11,162,benzene,0.001226509,5.5192905e-05,12,0.00010104733,3.36824433333333e-07,5.55297294333333e-05
via03,1,12,149,benzene,0.001226509,5.07638447222222e-05,9,0.00010104733,2.52618325e-07,5.10164630472222e-05
via03,1,13,122,benzene,0.001226509,4.15650272222222e-05,7,0.00010104733,1.96480919444444e-07,4.17615081416667e-05
via03,1,14,96,benzene,0.001226509,3.27069066666667e-05,10,0.00010104733,2.80687027777778e-07,3.29875936944444e-05
via03,1,15,85,benzene,0.001226509,2.89592402777778e-05,12,0.00010104733,3.36824433333333e-07,2.92960647111111e-05
via03,1,16,91,benzene,0.001226509,3.10034219444444e-05,11,0.00010104733,3.08755730555556e-07,3.1312177675e-05
via03,1,17,156,benzene,0.001226509,5.31487233333333e-05,15,0.00010104733,4.21030541666667e-07,5.3569753875e-05
via03,1,18,205,benzene,0.001226509,6.98428736111111e-05,18,0.00010104733,5.0523665e-07,7.03481102611111e-05
via03,1,19,189,benzene,0.001226509,6.43917225e-05,21,0.00010104733,5.89442758333333e-07,6.49811652583333e-05
via03,1,20,94,benzene,0.001226509,3.20255127777778e-05,4,0.00010104733,1.12274811111111e-07,3.21377875888889e-05
via03,1,21,26,benzene,0.001226509,8.85812055555556e-06,3,0.00010104733,8.42061083333333e-08,8.94232666388889e-06
via03,1,22,18,benzene,0.001226509,6.132545e-06,2,0.00010104733,5.61374055555556e-08,6.18868240555556e-06
via03,1,23,11,benzene,0.001226509,3.74766638888889e-06,1,0.00010104733,2.80687027777778e-08,3.77573509166667e-06
