Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,Ni,8.493936e-08,2.35942666666667e-10,0,9.605276e-08,0,2.35942666666667e-10
via02,1,1,15,Ni,8.493936e-08,3.53914e-10,0,9.605276e-08,0,3.53914e-10
via02,1,2,5,Ni,8.493936e-08,1.17971333333333e-10,1,9.605276e-08,2.66813222222222e-11,1.44652655555556e-10
via02,1,3,7,Ni,8.493936e-08,1.65159866666667e-10,2,9.605276e-08,5.33626444444444e-11,2.18522511111111e-10
via02,1,4,8,Ni,8.493936e-08,1.88754133333333e-10,3,9.605276e-08,8.00439666666667e-11,2.687981e-10
via02,1,5,11,Ni,8.493936e-08,2.59536933333333e-10,8,9.605276e-08,2.13450577777778e-10,4.72987511111111e-10
via02,1,6,25,Ni,8.493936e-08,5.89856666666667e-10,9,9.605276e-08,2.401319e-10,8.29988566666667e-10
via02,1,7,100,Ni,8.493936e-08,2.35942666666667e-09,15,9.605276e-08,4.00219833333333e-10,2.7596465e-09
via02,1,8,143,Ni,8.493936e-08,3.37398013333333e-09,14,9.605276e-08,3.73538511111111e-10,3.74751864444444e-09
via02,1,9,185,Ni,8.493936e-08,4.36493933333333e-09,16,9.605276e-08,4.26901155555556e-10,4.79184048888889e-09
via02,1,10,198,Ni,8.493936e-08,4.6716648e-09,22,9.605276e-08,5.86989088888889e-10,5.25865388888889e-09
via02,1,11,162,Ni,8.493936e-08,3.8222712e-09,12,9.605276e-08,3.20175866666667e-10,4.14244706666667e-09
via02,1,12,149,Ni,8.493936e-08,3.51554573333333e-09,9,9.605276e-08,2.401319e-10,3.75567763333333e-09
via02,1,13,122,Ni,8.493936e-08,2.87850053333333e-09,7,9.605276e-08,1.86769255555556e-10,3.06526978888889e-09
via02,1,14,96,Ni,8.493936e-08,2.2650496e-09,10,9.605276e-08,2.66813222222222e-10,2.53186282222222e-09
via02,1,15,85,Ni,8.493936e-08,2.00551266666667e-09,12,9.605276e-08,3.20175866666667e-10,2.32568853333333e-09
via02,1,16,91,Ni,8.493936e-08,2.14707826666667e-09,11,9.605276e-08,2.93494544444444e-10,2.44057281111111e-09
via02,1,17,156,Ni,8.493936e-08,3.6807056e-09,15,9.605276e-08,4.00219833333333e-10,4.08092543333333e-09
via02,1,18,205,Ni,8.493936e-08,4.83682466666667e-09,18,9.605276e-08,4.802638e-10,5.31708846666667e-09
via02,1,19,189,Ni,8.493936e-08,4.4593164e-09,21,9.605276e-08,5.60307766666667e-10,5.01962416666667e-09
via02,1,20,94,Ni,8.493936e-08,2.21786106666667e-09,4,9.605276e-08,1.06725288888889e-10,2.32458635555556e-09
via02,1,21,26,Ni,8.493936e-08,6.13450933333333e-10,3,9.605276e-08,8.00439666666667e-11,6.934949e-10
via02,1,22,18,Ni,8.493936e-08,4.246968e-10,2,9.605276e-08,5.33626444444444e-11,4.78059444444444e-10
via02,1,23,11,Ni,8.493936e-08,2.59536933333333e-10,1,9.605276e-08,2.66813222222222e-11,2.86218255555556e-10
