Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,CO,1.688481,0.004690225,0,1.66844327,0,0.004690225
via03,1,1,15,CO,1.688481,0.0070353375,0,1.66844327,0,0.0070353375
via03,1,2,5,CO,1.688481,0.0023451125,1,1.66844327,0.000463456463888889,0.00280856896388889
via03,1,3,7,CO,1.688481,0.0032831575,2,1.66844327,0.000926912927777778,0.00421007042777778
via03,1,4,8,CO,1.688481,0.00375218,3,1.66844327,0.00139036939166667,0.00514254939166667
via03,1,5,11,CO,1.688481,0.0051592475,8,1.66844327,0.00370765171111111,0.00886689921111111
via03,1,6,25,CO,1.688481,0.0117255625,9,1.66844327,0.004171108175,0.015896670675
via03,1,7,100,CO,1.688481,0.04690225,15,1.66844327,0.00695184695833333,0.0538540969583333
via03,1,8,143,CO,1.688481,0.0670702175,14,1.66844327,0.00648839049444444,0.0735586079944444
via03,1,9,185,CO,1.688481,0.0867691625,16,1.66844327,0.00741530342222222,0.0941844659222222
via03,1,10,198,CO,1.688481,0.092866455,22,1.66844327,0.0101960422055556,0.103062497205556
via03,1,11,162,CO,1.688481,0.075981645,12,1.66844327,0.00556147756666667,0.0815431225666667
via03,1,12,149,CO,1.688481,0.0698843525,9,1.66844327,0.004171108175,0.074055460675
via03,1,13,122,CO,1.688481,0.057220745,7,1.66844327,0.00324419524722222,0.0604649402472222
via03,1,14,96,CO,1.688481,0.04502616,10,1.66844327,0.00463456463888889,0.0496607246388889
via03,1,15,85,CO,1.688481,0.0398669125,12,1.66844327,0.00556147756666667,0.0454283900666667
via03,1,16,91,CO,1.688481,0.0426810475,11,1.66844327,0.00509802110277778,0.0477790686027778
via03,1,17,156,CO,1.688481,0.07316751,15,1.66844327,0.00695184695833333,0.0801193569583333
via03,1,18,205,CO,1.688481,0.0961496125,18,1.66844327,0.00834221635,0.10449182885
via03,1,19,189,CO,1.688481,0.0886452525,21,1.66844327,0.00973258574166667,0.0983778382416667
via03,1,20,94,CO,1.688481,0.044088115,4,1.66844327,0.00185382585555556,0.0459419408555556
via03,1,21,26,CO,1.688481,0.012194585,3,1.66844327,0.00139036939166667,0.0135849543916667
via03,1,22,18,CO,1.688481,0.008442405,2,1.66844327,0.000926912927777778,0.00936931792777778
via03,1,23,11,CO,1.688481,0.0051592475,1,1.66844327,0.000463456463888889,0.00562270396388889
