Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via01,1,0,0,PM Exhaust,0.06351606,0
via01,1,1,0,PM Exhaust,0.06351606,0
via01,1,2,1,PM Exhaust,0.06351606,1.764335e-05
via01,1,3,2,PM Exhaust,0.06351606,3.52867e-05
via01,1,4,3,PM Exhaust,0.06351606,5.293005e-05
via01,1,5,8,PM Exhaust,0.06351606,0.0001411468
via01,1,6,9,PM Exhaust,0.06351606,0.00015879015
via01,1,7,15,PM Exhaust,0.06351606,0.00026465025
via01,1,8,14,PM Exhaust,0.06351606,0.0002470069
via01,1,9,16,PM Exhaust,0.06351606,0.0002822936
via01,1,10,22,PM Exhaust,0.06351606,0.0003881537
via01,1,11,12,PM Exhaust,0.06351606,0.0002117202
via01,1,12,9,PM Exhaust,0.06351606,0.00015879015
via01,1,13,7,PM Exhaust,0.06351606,0.00012350345
via01,1,14,10,PM Exhaust,0.06351606,0.0001764335
via01,1,15,12,PM Exhaust,0.06351606,0.0002117202
via01,1,16,11,PM Exhaust,0.06351606,0.00019407685
via01,1,17,15,PM Exhaust,0.06351606,0.00026465025
via01,1,18,18,PM Exhaust,0.06351606,0.0003175803
via01,1,19,21,PM Exhaust,0.06351606,0.00037051035
via01,1,20,4,PM Exhaust,0.06351606,7.05734e-05
via01,1,21,3,PM Exhaust,0.06351606,5.293005e-05
via01,1,22,2,PM Exhaust,0.06351606,3.52867e-05
via01,1,23,1,PM Exhaust,0.06351606,1.764335e-05
