Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via02,1,0,0,Ni,9.605276e-08,0
via02,1,1,0,Ni,9.605276e-08,0
via02,1,2,1,Ni,9.605276e-08,2.66813222222222e-11
via02,1,3,2,Ni,9.605276e-08,5.33626444444444e-11
via02,1,4,3,Ni,9.605276e-08,8.00439666666667e-11
via02,1,5,8,Ni,9.605276e-08,2.13450577777778e-10
via02,1,6,9,Ni,9.605276e-08,2.401319e-10
via02,1,7,15,Ni,9.605276e-08,4.00219833333333e-10
via02,1,8,14,Ni,9.605276e-08,3.73538511111111e-10
via02,1,9,16,Ni,9.605276e-08,4.26901155555556e-10
via02,1,10,22,Ni,9.605276e-08,5.86989088888889e-10
via02,1,11,12,Ni,9.605276e-08,3.20175866666667e-10
via02,1,12,9,Ni,9.605276e-08,2.401319e-10
via02,1,13,7,Ni,9.605276e-08,1.86769255555556e-10
via02,1,14,10,Ni,9.605276e-08,2.66813222222222e-10
via02,1,15,12,Ni,9.605276e-08,3.20175866666667e-10
via02,1,16,11,Ni,9.605276e-08,2.93494544444444e-10
via02,1,17,15,Ni,9.605276e-08,4.00219833333333e-10
via02,1,18,18,Ni,9.605276e-08,4.802638e-10
via02,1,19,21,Ni,9.605276e-08,5.60307766666667e-10
via02,1,20,4,Ni,9.605276e-08,1.06725288888889e-10
via02,1,21,3,Ni,9.605276e-08,8.00439666666667e-11
via02,1,22,2,Ni,9.605276e-08,5.33626444444444e-11
via02,1,23,1,Ni,9.605276e-08,2.66813222222222e-11
