Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,mp-xylene,0.0009492977,2.63693805555556e-06,0,0.002465052,0,2.63693805555556e-06
via01,1,1,15,mp-xylene,0.0009492977,3.95540708333333e-06,0,0.002465052,0,3.95540708333333e-06
via01,1,2,5,mp-xylene,0.0009492977,1.31846902777778e-06,1,0.002465052,6.84736666666667e-07,2.00320569444444e-06
via01,1,3,7,mp-xylene,0.0009492977,1.84585663888889e-06,2,0.002465052,1.36947333333333e-06,3.21532997222222e-06
via01,1,4,8,mp-xylene,0.0009492977,2.10955044444444e-06,3,0.002465052,2.05421e-06,4.16376044444444e-06
via01,1,5,11,mp-xylene,0.0009492977,2.90063186111111e-06,8,0.002465052,5.47789333333333e-06,8.37852519444445e-06
via01,1,6,25,mp-xylene,0.0009492977,6.59234513888889e-06,9,0.002465052,6.16263e-06,1.27549751388889e-05
via01,1,7,100,mp-xylene,0.0009492977,2.63693805555556e-05,15,0.002465052,1.027105e-05,3.66404305555556e-05
via01,1,8,143,mp-xylene,0.0009492977,3.77082141944444e-05,14,0.002465052,9.58631333333333e-06,4.72945275277778e-05
via01,1,9,185,mp-xylene,0.0009492977,4.87833540277778e-05,16,0.002465052,1.09557866666667e-05,5.97391406944444e-05
via01,1,10,198,mp-xylene,0.0009492977,5.22113735e-05,22,0.002465052,1.50642066666667e-05,6.72755801666667e-05
via01,1,11,162,mp-xylene,0.0009492977,4.27183965e-05,12,0.002465052,8.21684e-06,5.09352365e-05
via01,1,12,149,mp-xylene,0.0009492977,3.92903770277778e-05,9,0.002465052,6.16263e-06,4.54530070277778e-05
via01,1,13,122,mp-xylene,0.0009492977,3.21706442777778e-05,7,0.002465052,4.79315666666667e-06,3.69638009444444e-05
via01,1,14,96,mp-xylene,0.0009492977,2.53146053333333e-05,10,0.002465052,6.84736666666667e-06,3.2161972e-05
via01,1,15,85,mp-xylene,0.0009492977,2.24139734722222e-05,12,0.002465052,8.21684e-06,3.06308134722222e-05
via01,1,16,91,mp-xylene,0.0009492977,2.39961363055556e-05,11,0.002465052,7.53210333333333e-06,3.15282396388889e-05
via01,1,17,156,mp-xylene,0.0009492977,4.11362336666667e-05,15,0.002465052,1.027105e-05,5.14072836666667e-05
via01,1,18,205,mp-xylene,0.0009492977,5.40572301388889e-05,18,0.002465052,1.232526e-05,6.63824901388889e-05
via01,1,19,189,mp-xylene,0.0009492977,4.983812925e-05,21,0.002465052,1.437947e-05,6.421759925e-05
via01,1,20,94,mp-xylene,0.0009492977,2.47872177222222e-05,4,0.002465052,2.73894666666667e-06,2.75261643888889e-05
via01,1,21,26,mp-xylene,0.0009492977,6.85603894444444e-06,3,0.002465052,2.05421e-06,8.91024894444444e-06
via01,1,22,18,mp-xylene,0.0009492977,4.7464885e-06,2,0.002465052,1.36947333333333e-06,6.11596183333333e-06
via01,1,23,11,mp-xylene,0.0009492977,2.90063186111111e-06,1,0.002465052,6.84736666666667e-07,3.58536852777778e-06
