Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,Pb,8.367497e-08,2.32430472222222e-10,0,1.962571e-07,0,2.32430472222222e-10
via01,1,1,15,Pb,8.367497e-08,3.48645708333333e-10,0,1.962571e-07,0,3.48645708333333e-10
via01,1,2,5,Pb,8.367497e-08,1.16215236111111e-10,1,1.962571e-07,5.45158611111111e-11,1.70731097222222e-10
via01,1,3,7,Pb,8.367497e-08,1.62701330555556e-10,2,1.962571e-07,1.09031722222222e-10,2.71733052777778e-10
via01,1,4,8,Pb,8.367497e-08,1.85944377777778e-10,3,1.962571e-07,1.63547583333333e-10,3.49491961111111e-10
via01,1,5,11,Pb,8.367497e-08,2.55673519444444e-10,8,1.962571e-07,4.36126888888889e-10,6.91800408333333e-10
via01,1,6,25,Pb,8.367497e-08,5.81076180555555e-10,9,1.962571e-07,4.9064275e-10,1.07171893055556e-09
via01,1,7,100,Pb,8.367497e-08,2.32430472222222e-09,15,1.962571e-07,8.17737916666667e-10,3.14204263888889e-09
via01,1,8,143,Pb,8.367497e-08,3.32375575277778e-09,14,1.962571e-07,7.63222055555556e-10,4.08697780833333e-09
via01,1,9,185,Pb,8.367497e-08,4.29996373611111e-09,16,1.962571e-07,8.72253777777778e-10,5.17221751388889e-09
via01,1,10,198,Pb,8.367497e-08,4.60212335e-09,22,1.962571e-07,1.19934894444444e-09,5.80147229444444e-09
via01,1,11,162,Pb,8.367497e-08,3.76537365e-09,12,1.962571e-07,6.54190333333333e-10,4.41956398333333e-09
via01,1,12,149,Pb,8.367497e-08,3.46321403611111e-09,9,1.962571e-07,4.9064275e-10,3.95385678611111e-09
via01,1,13,122,Pb,8.367497e-08,2.83565176111111e-09,7,1.962571e-07,3.81611027777778e-10,3.21726278888889e-09
via01,1,14,96,Pb,8.367497e-08,2.23133253333333e-09,10,1.962571e-07,5.45158611111111e-10,2.77649114444444e-09
via01,1,15,85,Pb,8.367497e-08,1.97565901388889e-09,12,1.962571e-07,6.54190333333333e-10,2.62984934722222e-09
via01,1,16,91,Pb,8.367497e-08,2.11511729722222e-09,11,1.962571e-07,5.99674472222222e-10,2.71479176944444e-09
via01,1,17,156,Pb,8.367497e-08,3.62591536666667e-09,15,1.962571e-07,8.17737916666667e-10,4.44365328333333e-09
via01,1,18,205,Pb,8.367497e-08,4.76482468055556e-09,18,1.962571e-07,9.812855e-10,5.74611018055555e-09
via01,1,19,189,Pb,8.367497e-08,4.392935925e-09,21,1.962571e-07,1.14483308333333e-09,5.53776900833333e-09
via01,1,20,94,Pb,8.367497e-08,2.18484643888889e-09,4,1.962571e-07,2.18063444444444e-10,2.40290988333333e-09
via01,1,21,26,Pb,8.367497e-08,6.04319227777778e-10,3,1.962571e-07,1.63547583333333e-10,7.67866811111111e-10
via01,1,22,18,Pb,8.367497e-08,4.1837485e-10,2,1.962571e-07,1.09031722222222e-10,5.27406572222222e-10
via01,1,23,11,Pb,8.367497e-08,2.55673519444444e-10,1,1.962571e-07,5.45158611111111e-11,3.10189380555556e-10
