Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,benzene,0.001226509,3.40696944444444e-06,0,0.0001760751,0,3.40696944444444e-06
via01,1,1,15,benzene,0.001226509,5.11045416666667e-06,0,0.0001760751,0,5.11045416666667e-06
via01,1,2,5,benzene,0.001226509,1.70348472222222e-06,1,0.0001760751,4.890975e-08,1.75239447222222e-06
via01,1,3,7,benzene,0.001226509,2.38487861111111e-06,2,0.0001760751,9.78195e-08,2.48269811111111e-06
via01,1,4,8,benzene,0.001226509,2.72557555555556e-06,3,0.0001760751,1.4672925e-07,2.87230480555556e-06
via01,1,5,11,benzene,0.001226509,3.74766638888889e-06,8,0.0001760751,3.91278e-07,4.13894438888889e-06
via01,1,6,25,benzene,0.001226509,8.51742361111111e-06,9,0.0001760751,4.4018775e-07,8.95761136111111e-06
via01,1,7,100,benzene,0.001226509,3.40696944444444e-05,15,0.0001760751,7.3364625e-07,3.48033406944444e-05
via01,1,8,143,benzene,0.001226509,4.87196630555556e-05,14,0.0001760751,6.847365e-07,4.94043995555556e-05
via01,1,9,185,benzene,0.001226509,6.30289347222222e-05,16,0.0001760751,7.82556e-07,6.38114907222222e-05
via01,1,10,198,benzene,0.001226509,6.7457995e-05,22,0.0001760751,1.0760145e-06,6.85340095e-05
via01,1,11,162,benzene,0.001226509,5.5192905e-05,12,0.0001760751,5.86917e-07,5.5779822e-05
via01,1,12,149,benzene,0.001226509,5.07638447222222e-05,9,0.0001760751,4.4018775e-07,5.12040324722222e-05
via01,1,13,122,benzene,0.001226509,4.15650272222222e-05,7,0.0001760751,3.4236825e-07,4.19073954722222e-05
via01,1,14,96,benzene,0.001226509,3.27069066666667e-05,10,0.0001760751,4.890975e-07,3.31960041666667e-05
via01,1,15,85,benzene,0.001226509,2.89592402777778e-05,12,0.0001760751,5.86917e-07,2.95461572777778e-05
via01,1,16,91,benzene,0.001226509,3.10034219444444e-05,11,0.0001760751,5.3800725e-07,3.15414291944444e-05
via01,1,17,156,benzene,0.001226509,5.31487233333333e-05,15,0.0001760751,7.3364625e-07,5.38823695833333e-05
via01,1,18,205,benzene,0.001226509,6.98428736111111e-05,18,0.0001760751,8.803755e-07,7.07232491111111e-05
via01,1,19,189,benzene,0.001226509,6.43917225e-05,21,0.0001760751,1.02710475e-06,6.541882725e-05
via01,1,20,94,benzene,0.001226509,3.20255127777778e-05,4,0.0001760751,1.95639e-07,3.22211517777778e-05
via01,1,21,26,benzene,0.001226509,8.85812055555556e-06,3,0.0001760751,1.4672925e-07,9.00484980555556e-06
via01,1,22,18,benzene,0.001226509,6.132545e-06,2,0.0001760751,9.78195e-08,6.2303645e-06
via01,1,23,11,benzene,0.001226509,3.74766638888889e-06,1,0.0001760751,4.890975e-08,3.79657613888889e-06
