Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,NOx,1.104357,0.00306765833333333,0,7.0435225,0,0.00306765833333333
via02,1,1,15,NOx,1.104357,0.0046014875,0,7.0435225,0,0.0046014875
via02,1,2,5,NOx,1.104357,0.00153382916666667,1,7.0435225,0.00195653402777778,0.00349036319444444
via02,1,3,7,NOx,1.104357,0.00214736083333333,2,7.0435225,0.00391306805555556,0.00606042888888889
via02,1,4,8,NOx,1.104357,0.00245412666666667,3,7.0435225,0.00586960208333333,0.00832372875
via02,1,5,11,NOx,1.104357,0.00337442416666667,8,7.0435225,0.0156522722222222,0.0190266963888889
via02,1,6,25,NOx,1.104357,0.00766914583333333,9,7.0435225,0.01760880625,0.0252779520833333
via02,1,7,100,NOx,1.104357,0.0306765833333333,15,7.0435225,0.0293480104166667,0.06002459375
via02,1,8,143,NOx,1.104357,0.0438675141666667,14,7.0435225,0.0273914763888889,0.0712589905555556
via02,1,9,185,NOx,1.104357,0.0567516791666667,16,7.0435225,0.0313045444444444,0.0880562236111111
via02,1,10,198,NOx,1.104357,0.060739635,22,7.0435225,0.0430437486111111,0.103783383611111
via02,1,11,162,NOx,1.104357,0.049696065,12,7.0435225,0.0234784083333333,0.0731744733333333
via02,1,12,149,NOx,1.104357,0.0457081091666667,9,7.0435225,0.01760880625,0.0633169154166667
via02,1,13,122,NOx,1.104357,0.0374254316666667,7,7.0435225,0.0136957381944444,0.0511211698611111
via02,1,14,96,NOx,1.104357,0.02944952,10,7.0435225,0.0195653402777778,0.0490148602777778
via02,1,15,85,NOx,1.104357,0.0260750958333333,12,7.0435225,0.0234784083333333,0.0495535041666667
via02,1,16,91,NOx,1.104357,0.0279156908333333,11,7.0435225,0.0215218743055556,0.0494375651388889
via02,1,17,156,NOx,1.104357,0.04785547,15,7.0435225,0.0293480104166667,0.0772034804166667
via02,1,18,205,NOx,1.104357,0.0628869958333333,18,7.0435225,0.0352176125,0.0981046083333333
via02,1,19,189,NOx,1.104357,0.0579787425,21,7.0435225,0.0410872145833333,0.0990659570833333
via02,1,20,94,NOx,1.104357,0.0288359883333333,4,7.0435225,0.00782613611111111,0.0366621244444444
via02,1,21,26,NOx,1.104357,0.00797591166666667,3,7.0435225,0.00586960208333333,0.01384551375
via02,1,22,18,NOx,1.104357,0.005521785,2,7.0435225,0.00391306805555556,0.00943485305555556
via02,1,23,11,NOx,1.104357,0.00337442416666667,1,7.0435225,0.00195653402777778,0.00533095819444445
