Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,Cd,9.607722e-09,2.66881166666667e-11,0,4.59980619e-08,0,2.66881166666667e-11
via04,1,1,15,Cd,9.607722e-09,4.0032175e-11,0,4.59980619e-08,0,4.0032175e-11
via04,1,2,5,Cd,9.607722e-09,1.33440583333333e-11,1,4.59980619e-08,1.27772394166667e-11,2.612129775e-11
via04,1,3,7,Cd,9.607722e-09,1.86816816666667e-11,2,4.59980619e-08,2.55544788333333e-11,4.42361605e-11
via04,1,4,8,Cd,9.607722e-09,2.13504933333333e-11,3,4.59980619e-08,3.833171825e-11,5.96822115833333e-11
via04,1,5,11,Cd,9.607722e-09,2.93569283333333e-11,8,4.59980619e-08,1.02217915333333e-10,1.31574843666667e-10
via04,1,6,25,Cd,9.607722e-09,6.67202916666667e-11,9,4.59980619e-08,1.1499515475e-10,1.81715446416667e-10
via04,1,7,100,Cd,9.607722e-09,2.66881166666667e-10,15,4.59980619e-08,1.9165859125e-10,4.58539757916667e-10
via04,1,8,143,Cd,9.607722e-09,3.81640068333333e-10,14,4.59980619e-08,1.78881351833333e-10,5.60521420166667e-10
via04,1,9,185,Cd,9.607722e-09,4.93730158333333e-10,16,4.59980619e-08,2.04435830666667e-10,6.98165989e-10
via04,1,10,198,Cd,9.607722e-09,5.2842471e-10,22,4.59980619e-08,2.81099267166667e-10,8.09523977166667e-10
via04,1,11,162,Cd,9.607722e-09,4.3234749e-10,12,4.59980619e-08,1.53326873e-10,5.85674363e-10
via04,1,12,149,Cd,9.607722e-09,3.97652938333333e-10,9,4.59980619e-08,1.1499515475e-10,5.12648093083333e-10
via04,1,13,122,Cd,9.607722e-09,3.25595023333333e-10,7,4.59980619e-08,8.94406759166667e-11,4.1503569925e-10
via04,1,14,96,Cd,9.607722e-09,2.5620592e-10,10,4.59980619e-08,1.27772394166667e-10,3.83978314166667e-10
via04,1,15,85,Cd,9.607722e-09,2.26848991666667e-10,12,4.59980619e-08,1.53326873e-10,3.80175864666667e-10
via04,1,16,91,Cd,9.607722e-09,2.42861861666667e-10,11,4.59980619e-08,1.40549633583333e-10,3.8341149525e-10
via04,1,17,156,Cd,9.607722e-09,4.1633462e-10,15,4.59980619e-08,1.9165859125e-10,6.0799321125e-10
via04,1,18,205,Cd,9.607722e-09,5.47106391666667e-10,18,4.59980619e-08,2.299903095e-10,7.77096701166667e-10
via04,1,19,189,Cd,9.607722e-09,5.04405405e-10,21,4.59980619e-08,2.6832202775e-10,7.7272743275e-10
via04,1,20,94,Cd,9.607722e-09,2.50868296666667e-10,4,4.59980619e-08,5.11089576666667e-11,3.01977254333333e-10
via04,1,21,26,Cd,9.607722e-09,6.93891033333333e-11,3,4.59980619e-08,3.833171825e-11,1.07720821583333e-10
via04,1,22,18,Cd,9.607722e-09,4.803861e-11,2,4.59980619e-08,2.55544788333333e-11,7.35930888333333e-11
via04,1,23,11,Cd,9.607722e-09,2.93569283333333e-11,1,4.59980619e-08,1.27772394166667e-11,4.213416775e-11
