Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,CO,1.688481,0.004690225,0,1.618176,0,0.004690225
via01,1,1,15,CO,1.688481,0.0070353375,0,1.618176,0,0.0070353375
via01,1,2,5,CO,1.688481,0.0023451125,1,1.618176,0.000449493333333333,0.00279460583333333
via01,1,3,7,CO,1.688481,0.0032831575,2,1.618176,0.000898986666666667,0.00418214416666667
via01,1,4,8,CO,1.688481,0.00375218,3,1.618176,0.00134848,0.00510066
via01,1,5,11,CO,1.688481,0.0051592475,8,1.618176,0.00359594666666667,0.00875519416666667
via01,1,6,25,CO,1.688481,0.0117255625,9,1.618176,0.00404544,0.0157710025
via01,1,7,100,CO,1.688481,0.04690225,15,1.618176,0.0067424,0.05364465
via01,1,8,143,CO,1.688481,0.0670702175,14,1.618176,0.00629290666666667,0.0733631241666667
via01,1,9,185,CO,1.688481,0.0867691625,16,1.618176,0.00719189333333333,0.0939610558333333
via01,1,10,198,CO,1.688481,0.092866455,22,1.618176,0.00988885333333333,0.102755308333333
via01,1,11,162,CO,1.688481,0.075981645,12,1.618176,0.00539392,0.081375565
via01,1,12,149,CO,1.688481,0.0698843525,9,1.618176,0.00404544,0.0739297925
via01,1,13,122,CO,1.688481,0.057220745,7,1.618176,0.00314645333333333,0.0603671983333333
via01,1,14,96,CO,1.688481,0.04502616,10,1.618176,0.00449493333333333,0.0495210933333333
via01,1,15,85,CO,1.688481,0.0398669125,12,1.618176,0.00539392,0.0452608325
via01,1,16,91,CO,1.688481,0.0426810475,11,1.618176,0.00494442666666667,0.0476254741666667
via01,1,17,156,CO,1.688481,0.07316751,15,1.618176,0.0067424,0.07990991
via01,1,18,205,CO,1.688481,0.0961496125,18,1.618176,0.00809088,0.1042404925
via01,1,19,189,CO,1.688481,0.0886452525,21,1.618176,0.00943936,0.0980846125
via01,1,20,94,CO,1.688481,0.044088115,4,1.618176,0.00179797333333333,0.0458860883333333
via01,1,21,26,CO,1.688481,0.012194585,3,1.618176,0.00134848,0.013543065
via01,1,22,18,CO,1.688481,0.008442405,2,1.618176,0.000898986666666667,0.00934139166666667
via01,1,23,11,CO,1.688481,0.0051592475,1,1.618176,0.000449493333333333,0.00560874083333333
