Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,Ni,8.493936e-08,2.35942666666667e-10,0,1.839922375e-07,0,2.35942666666667e-10
via04,1,1,15,Ni,8.493936e-08,3.53914e-10,0,1.839922375e-07,0,3.53914e-10
via04,1,2,5,Ni,8.493936e-08,1.17971333333333e-10,1,1.839922375e-07,5.11089548611111e-11,1.69080288194444e-10
via04,1,3,7,Ni,8.493936e-08,1.65159866666667e-10,2,1.839922375e-07,1.02217909722222e-10,2.67377776388889e-10
via04,1,4,8,Ni,8.493936e-08,1.88754133333333e-10,3,1.839922375e-07,1.53326864583333e-10,3.42080997916667e-10
via04,1,5,11,Ni,8.493936e-08,2.59536933333333e-10,8,1.839922375e-07,4.08871638888889e-10,6.68408572222222e-10
via04,1,6,25,Ni,8.493936e-08,5.89856666666667e-10,9,1.839922375e-07,4.5998059375e-10,1.04983726041667e-09
via04,1,7,100,Ni,8.493936e-08,2.35942666666667e-09,15,1.839922375e-07,7.66634322916667e-10,3.12606098958333e-09
via04,1,8,143,Ni,8.493936e-08,3.37398013333333e-09,14,1.839922375e-07,7.15525368055556e-10,4.08950550138889e-09
via04,1,9,185,Ni,8.493936e-08,4.36493933333333e-09,16,1.839922375e-07,8.17743277777778e-10,5.18268261111111e-09
via04,1,10,198,Ni,8.493936e-08,4.6716648e-09,22,1.839922375e-07,1.12439700694444e-09,5.79606180694445e-09
via04,1,11,162,Ni,8.493936e-08,3.8222712e-09,12,1.839922375e-07,6.13307458333333e-10,4.43557865833333e-09
via04,1,12,149,Ni,8.493936e-08,3.51554573333333e-09,9,1.839922375e-07,4.5998059375e-10,3.97552632708333e-09
via04,1,13,122,Ni,8.493936e-08,2.87850053333333e-09,7,1.839922375e-07,3.57762684027778e-10,3.23626321736111e-09
via04,1,14,96,Ni,8.493936e-08,2.2650496e-09,10,1.839922375e-07,5.11089548611111e-10,2.77613914861111e-09
via04,1,15,85,Ni,8.493936e-08,2.00551266666667e-09,12,1.839922375e-07,6.13307458333333e-10,2.618820125e-09
via04,1,16,91,Ni,8.493936e-08,2.14707826666667e-09,11,1.839922375e-07,5.62198503472222e-10,2.70927677013889e-09
via04,1,17,156,Ni,8.493936e-08,3.6807056e-09,15,1.839922375e-07,7.66634322916667e-10,4.44733992291667e-09
via04,1,18,205,Ni,8.493936e-08,4.83682466666667e-09,18,1.839922375e-07,9.199611875e-10,5.75678585416667e-09
via04,1,19,189,Ni,8.493936e-08,4.4593164e-09,21,1.839922375e-07,1.07328805208333e-09,5.53260445208333e-09
via04,1,20,94,Ni,8.493936e-08,2.21786106666667e-09,4,1.839922375e-07,2.04435819444444e-10,2.42229688611111e-09
via04,1,21,26,Ni,8.493936e-08,6.13450933333333e-10,3,1.839922375e-07,1.53326864583333e-10,7.66777797916667e-10
via04,1,22,18,Ni,8.493936e-08,4.246968e-10,2,1.839922375e-07,1.02217909722222e-10,5.26914709722222e-10
via04,1,23,11,Ni,8.493936e-08,2.59536933333333e-10,1,1.839922375e-07,5.11089548611111e-11,3.10645888194444e-10
