Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,CO2 fuel,297.7358,0.827043888888889,0,1509.9488,0,0.827043888888889
via02,1,1,15,CO2 fuel,297.7358,1.24056583333333,0,1509.9488,0,1.24056583333333
via02,1,2,5,CO2 fuel,297.7358,0.413521944444444,1,1509.9488,0.419430222222222,0.832952166666667
via02,1,3,7,CO2 fuel,297.7358,0.578930722222222,2,1509.9488,0.838860444444444,1.41779116666667
via02,1,4,8,CO2 fuel,297.7358,0.661635111111111,3,1509.9488,1.25829066666667,1.91992577777778
via02,1,5,11,CO2 fuel,297.7358,0.909748277777778,8,1509.9488,3.35544177777778,4.26519005555556
via02,1,6,25,CO2 fuel,297.7358,2.06760972222222,9,1509.9488,3.774872,5.84248172222222
via02,1,7,100,CO2 fuel,297.7358,8.27043888888889,15,1509.9488,6.29145333333333,14.5618922222222
via02,1,8,143,CO2 fuel,297.7358,11.8267276111111,14,1509.9488,5.87202311111111,17.6987507222222
via02,1,9,185,CO2 fuel,297.7358,15.3003119444444,16,1509.9488,6.71088355555556,22.0111955
via02,1,10,198,CO2 fuel,297.7358,16.375469,22,1509.9488,9.22746488888889,25.6029338888889
via02,1,11,162,CO2 fuel,297.7358,13.398111,12,1509.9488,5.03316266666667,18.4312736666667
via02,1,12,149,CO2 fuel,297.7358,12.3229539444444,9,1509.9488,3.774872,16.0978259444444
via02,1,13,122,CO2 fuel,297.7358,10.0899354444444,7,1509.9488,2.93601155555556,13.025947
via02,1,14,96,CO2 fuel,297.7358,7.93962133333333,10,1509.9488,4.19430222222222,12.1339235555556
via02,1,15,85,CO2 fuel,297.7358,7.02987305555556,12,1509.9488,5.03316266666667,12.0630357222222
via02,1,16,91,CO2 fuel,297.7358,7.52609938888889,11,1509.9488,4.61373244444444,12.1398318333333
via02,1,17,156,CO2 fuel,297.7358,12.9018846666667,15,1509.9488,6.29145333333333,19.193338
via02,1,18,205,CO2 fuel,297.7358,16.9543997222222,18,1509.9488,7.549744,24.5041437222222
via02,1,19,189,CO2 fuel,297.7358,15.6311295,21,1509.9488,8.80803466666667,24.4391641666667
via02,1,20,94,CO2 fuel,297.7358,7.77421255555556,4,1509.9488,1.67772088888889,9.45193344444444
via02,1,21,26,CO2 fuel,297.7358,2.15031411111111,3,1509.9488,1.25829066666667,3.40860477777778
via02,1,22,18,CO2 fuel,297.7358,1.488679,2,1509.9488,0.838860444444444,2.32753944444444
via02,1,23,11,CO2 fuel,297.7358,0.909748277777778,1,1509.9488,0.419430222222222,1.3291785
