Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via02,1,0,0,CO,1.6064609,0
via02,1,1,0,CO,1.6064609,0
via02,1,2,1,CO,1.6064609,0.000446239138888889
via02,1,3,2,CO,1.6064609,0.000892478277777778
via02,1,4,3,CO,1.6064609,0.00133871741666667
via02,1,5,8,CO,1.6064609,0.00356991311111111
via02,1,6,9,CO,1.6064609,0.00401615225
via02,1,7,15,CO,1.6064609,0.00669358708333333
via02,1,8,14,CO,1.6064609,0.00624734794444444
via02,1,9,16,CO,1.6064609,0.00713982622222222
via02,1,10,22,CO,1.6064609,0.00981726105555556
via02,1,11,12,CO,1.6064609,0.00535486966666667
via02,1,12,9,CO,1.6064609,0.00401615225
via02,1,13,7,CO,1.6064609,0.00312367397222222
via02,1,14,10,CO,1.6064609,0.00446239138888889
via02,1,15,12,CO,1.6064609,0.00535486966666667
via02,1,16,11,CO,1.6064609,0.00490863052777778
via02,1,17,15,CO,1.6064609,0.00669358708333333
via02,1,18,18,CO,1.6064609,0.0080323045
via02,1,19,21,CO,1.6064609,0.00937102191666667
via02,1,20,4,CO,1.6064609,0.00178495655555556
via02,1,21,3,CO,1.6064609,0.00133871741666667
via02,1,22,2,CO,1.6064609,0.000892478277777778
via02,1,23,1,CO,1.6064609,0.000446239138888889
