Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,SO2,0.0007188476,1.99679888888889e-06,0,0.002355085,0,1.99679888888889e-06
via01,1,1,15,SO2,0.0007188476,2.99519833333333e-06,0,0.002355085,0,2.99519833333333e-06
via01,1,2,5,SO2,0.0007188476,9.98399444444444e-07,1,0.002355085,6.54190277777778e-07,1.65258972222222e-06
via01,1,3,7,SO2,0.0007188476,1.39775922222222e-06,2,0.002355085,1.30838055555556e-06,2.70613977777778e-06
via01,1,4,8,SO2,0.0007188476,1.59743911111111e-06,3,0.002355085,1.96257083333333e-06,3.56000994444444e-06
via01,1,5,11,SO2,0.0007188476,2.19647877777778e-06,8,0.002355085,5.23352222222222e-06,7.430001e-06
via01,1,6,25,SO2,0.0007188476,4.99199722222222e-06,9,0.002355085,5.8877125e-06,1.08797097222222e-05
via01,1,7,100,SO2,0.0007188476,1.99679888888889e-05,15,0.002355085,9.81285416666667e-06,2.97808430555556e-05
via01,1,8,143,SO2,0.0007188476,2.85542241111111e-05,14,0.002355085,9.15866388888889e-06,3.7712888e-05
via01,1,9,185,SO2,0.0007188476,3.69407794444444e-05,16,0.002355085,1.04670444444444e-05,4.74078238888889e-05
via01,1,10,198,SO2,0.0007188476,3.9536618e-05,22,0.002355085,1.43921861111111e-05,5.39288041111111e-05
via01,1,11,162,SO2,0.0007188476,3.2348142e-05,12,0.002355085,7.85028333333333e-06,4.01984253333333e-05
via01,1,12,149,SO2,0.0007188476,2.97523034444444e-05,9,0.002355085,5.8877125e-06,3.56400159444444e-05
via01,1,13,122,SO2,0.0007188476,2.43609464444444e-05,7,0.002355085,4.57933194444444e-06,2.89402783888889e-05
via01,1,14,96,SO2,0.0007188476,1.91692693333333e-05,10,0.002355085,6.54190277777778e-06,2.57111721111111e-05
via01,1,15,85,SO2,0.0007188476,1.69727905555556e-05,12,0.002355085,7.85028333333333e-06,2.48230738888889e-05
via01,1,16,91,SO2,0.0007188476,1.81708698888889e-05,11,0.002355085,7.19609305555555e-06,2.53669629444444e-05
via01,1,17,156,SO2,0.0007188476,3.11500626666667e-05,15,0.002355085,9.81285416666667e-06,4.09629168333333e-05
via01,1,18,205,SO2,0.0007188476,4.09343772222222e-05,18,0.002355085,1.1775425e-05,5.27098022222222e-05
via01,1,19,189,SO2,0.0007188476,3.7739499e-05,21,0.002355085,1.37379958333333e-05,5.14774948333333e-05
via01,1,20,94,SO2,0.0007188476,1.87699095555556e-05,4,0.002355085,2.61676111111111e-06,2.13866706666667e-05
via01,1,21,26,SO2,0.0007188476,5.19167711111111e-06,3,0.002355085,1.96257083333333e-06,7.15424794444445e-06
via01,1,22,18,SO2,0.0007188476,3.594238e-06,2,0.002355085,1.30838055555556e-06,4.90261855555556e-06
via01,1,23,11,SO2,0.0007188476,2.19647877777778e-06,1,0.002355085,6.54190277777778e-07,2.85066905555556e-06
