Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,As,1.611488e-08,4.47635555555556e-11,0,4.80263695e-08,0,4.47635555555556e-11
via02,1,1,15,As,1.611488e-08,6.71453333333333e-11,0,4.80263695e-08,0,6.71453333333333e-11
via02,1,2,5,As,1.611488e-08,2.23817777777778e-11,1,4.80263695e-08,1.33406581944444e-11,3.57224359722222e-11
via02,1,3,7,As,1.611488e-08,3.13344888888889e-11,2,4.80263695e-08,2.66813163888889e-11,5.80158052777778e-11
via02,1,4,8,As,1.611488e-08,3.58108444444444e-11,3,4.80263695e-08,4.00219745833333e-11,7.58328190277778e-11
via02,1,5,11,As,1.611488e-08,4.92399111111111e-11,8,4.80263695e-08,1.06725265555556e-10,1.55965176666667e-10
via02,1,6,25,As,1.611488e-08,1.11908888888889e-10,9,4.80263695e-08,1.2006592375e-10,2.31974812638889e-10
via02,1,7,100,As,1.611488e-08,4.47635555555556e-10,15,4.80263695e-08,2.00109872916667e-10,6.47745428472222e-10
via02,1,8,143,As,1.611488e-08,6.40118844444444e-10,14,4.80263695e-08,1.86769214722222e-10,8.26888059166667e-10
via02,1,9,185,As,1.611488e-08,8.28125777777778e-10,16,4.80263695e-08,2.13450531111111e-10,1.04157630888889e-09
via02,1,10,198,As,1.611488e-08,8.863184e-10,22,4.80263695e-08,2.93494480277778e-10,1.17981288027778e-09
via02,1,11,162,As,1.611488e-08,7.251696e-10,12,4.80263695e-08,1.60087898333333e-10,8.85257498333333e-10
via02,1,12,149,As,1.611488e-08,6.66976977777778e-10,9,4.80263695e-08,1.2006592375e-10,7.87042901527778e-10
via02,1,13,122,As,1.611488e-08,5.46115377777778e-10,7,4.80263695e-08,9.33846073611111e-11,6.39499985138889e-10
via02,1,14,96,As,1.611488e-08,4.29730133333333e-10,10,4.80263695e-08,1.33406581944444e-10,5.63136715277778e-10
via02,1,15,85,As,1.611488e-08,3.80490222222222e-10,12,4.80263695e-08,1.60087898333333e-10,5.40578120555555e-10
via02,1,16,91,As,1.611488e-08,4.07348355555556e-10,11,4.80263695e-08,1.46747240138889e-10,5.54095595694444e-10
via02,1,17,156,As,1.611488e-08,6.98311466666667e-10,15,4.80263695e-08,2.00109872916667e-10,8.98421339583333e-10
via02,1,18,205,As,1.611488e-08,9.17652888888889e-10,18,4.80263695e-08,2.401318475e-10,1.15778473638889e-09
via02,1,19,189,As,1.611488e-08,8.460312e-10,21,4.80263695e-08,2.80153822083333e-10,1.12618502208333e-09
via02,1,20,94,As,1.611488e-08,4.20777422222222e-10,4,4.80263695e-08,5.33626327777778e-11,4.74140055e-10
via02,1,21,26,As,1.611488e-08,1.16385244444444e-10,3,4.80263695e-08,4.00219745833333e-11,1.56407219027778e-10
via02,1,22,18,As,1.611488e-08,8.05744e-11,2,4.80263695e-08,2.66813163888889e-11,1.07255716388889e-10
via02,1,23,11,As,1.611488e-08,4.92399111111111e-11,1,4.80263695e-08,1.33406581944444e-11,6.25805693055556e-11
