Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via01,1,0,0,CO,1.618176,0
via01,1,1,0,CO,1.618176,0
via01,1,2,1,CO,1.618176,0.000449493333333333
via01,1,3,2,CO,1.618176,0.000898986666666667
via01,1,4,3,CO,1.618176,0.00134848
via01,1,5,8,CO,1.618176,0.00359594666666667
via01,1,6,9,CO,1.618176,0.00404544
via01,1,7,15,CO,1.618176,0.0067424
via01,1,8,14,CO,1.618176,0.00629290666666667
via01,1,9,16,CO,1.618176,0.00719189333333333
via01,1,10,22,CO,1.618176,0.00988885333333333
via01,1,11,12,CO,1.618176,0.00539392
via01,1,12,9,CO,1.618176,0.00404544
via01,1,13,7,CO,1.618176,0.00314645333333333
via01,1,14,10,CO,1.618176,0.00449493333333333
via01,1,15,12,CO,1.618176,0.00539392
via01,1,16,11,CO,1.618176,0.00494442666666667
via01,1,17,15,CO,1.618176,0.0067424
via01,1,18,18,CO,1.618176,0.00809088
via01,1,19,21,CO,1.618176,0.00943936
via01,1,20,4,CO,1.618176,0.00179797333333333
via01,1,21,3,CO,1.618176,0.00134848
via01,1,22,2,CO,1.618176,0.000898986666666667
via01,1,23,1,CO,1.618176,0.000449493333333333
