Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,PM Exhaust,0.05595565,0.000155432361111111,0,0.06351606,0,0.000155432361111111
via01,1,1,15,PM Exhaust,0.05595565,0.000233148541666667,0,0.06351606,0,0.000233148541666667
via01,1,2,5,PM Exhaust,0.05595565,7.77161805555556e-05,1,0.06351606,1.764335e-05,9.53595305555556e-05
via01,1,3,7,PM Exhaust,0.05595565,0.000108802652777778,2,0.06351606,3.52867e-05,0.000144089352777778
via01,1,4,8,PM Exhaust,0.05595565,0.000124345888888889,3,0.06351606,5.293005e-05,0.000177275938888889
via01,1,5,11,PM Exhaust,0.05595565,0.000170975597222222,8,0.06351606,0.0001411468,0.000312122397222222
via01,1,6,25,PM Exhaust,0.05595565,0.000388580902777778,9,0.06351606,0.00015879015,0.000547371052777778
via01,1,7,100,PM Exhaust,0.05595565,0.00155432361111111,15,0.06351606,0.00026465025,0.00181897386111111
via01,1,8,143,PM Exhaust,0.05595565,0.00222268276388889,14,0.06351606,0.0002470069,0.00246968966388889
via01,1,9,185,PM Exhaust,0.05595565,0.00287549868055556,16,0.06351606,0.0002822936,0.00315779228055556
via01,1,10,198,PM Exhaust,0.05595565,0.00307756075,22,0.06351606,0.0003881537,0.00346571445
via01,1,11,162,PM Exhaust,0.05595565,0.00251800425,12,0.06351606,0.0002117202,0.00272972445
via01,1,12,149,PM Exhaust,0.05595565,0.00231594218055556,9,0.06351606,0.00015879015,0.00247473233055556
via01,1,13,122,PM Exhaust,0.05595565,0.00189627480555556,7,0.06351606,0.00012350345,0.00201977825555556
via01,1,14,96,PM Exhaust,0.05595565,0.00149215066666667,10,0.06351606,0.0001764335,0.00166858416666667
via01,1,15,85,PM Exhaust,0.05595565,0.00132117506944444,12,0.06351606,0.0002117202,0.00153289526944444
via01,1,16,91,PM Exhaust,0.05595565,0.00141443448611111,11,0.06351606,0.00019407685,0.00160851133611111
via01,1,17,156,PM Exhaust,0.05595565,0.00242474483333333,15,0.06351606,0.00026465025,0.00268939508333333
via01,1,18,205,PM Exhaust,0.05595565,0.00318636340277778,18,0.06351606,0.0003175803,0.00350394370277778
via01,1,19,189,PM Exhaust,0.05595565,0.002937671625,21,0.06351606,0.00037051035,0.003308181975
via01,1,20,94,PM Exhaust,0.05595565,0.00146106419444444,4,0.06351606,7.05734e-05,0.00153163759444444
via01,1,21,26,PM Exhaust,0.05595565,0.000404124138888889,3,0.06351606,5.293005e-05,0.000457054188888889
via01,1,22,18,PM Exhaust,0.05595565,0.00027977825,2,0.06351606,3.52867e-05,0.00031506495
via01,1,23,11,PM Exhaust,0.05595565,0.000170975597222222,1,0.06351606,1.764335e-05,0.000188618947222222
