Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,o-xylene,0.0003978129,1.10503583333333e-06,0,0.00060584025,0,1.10503583333333e-06
via04,1,1,15,o-xylene,0.0003978129,1.65755375e-06,0,0.00060584025,0,1.65755375e-06
via04,1,2,5,o-xylene,0.0003978129,5.52517916666667e-07,1,0.00060584025,1.68288958333333e-07,7.20806875e-07
via04,1,3,7,o-xylene,0.0003978129,7.73525083333333e-07,2,0.00060584025,3.36577916666667e-07,1.110103e-06
via04,1,4,8,o-xylene,0.0003978129,8.84028666666667e-07,3,0.00060584025,5.04866875e-07,1.38889554166667e-06
via04,1,5,11,o-xylene,0.0003978129,1.21553941666667e-06,8,0.00060584025,1.34631166666667e-06,2.56185108333333e-06
via04,1,6,25,o-xylene,0.0003978129,2.76258958333333e-06,9,0.00060584025,1.514600625e-06,4.27719020833333e-06
via04,1,7,100,o-xylene,0.0003978129,1.10503583333333e-05,15,0.00060584025,2.524334375e-06,1.35746927083333e-05
via04,1,8,143,o-xylene,0.0003978129,1.58020124166667e-05,14,0.00060584025,2.35604541666667e-06,1.81580578333333e-05
via04,1,9,185,o-xylene,0.0003978129,2.04431629166667e-05,16,0.00060584025,2.69262333333333e-06,2.313578625e-05
via04,1,10,198,o-xylene,0.0003978129,2.18797095e-05,22,0.00060584025,3.70235708333333e-06,2.55820665833333e-05
via04,1,11,162,o-xylene,0.0003978129,1.79015805e-05,12,0.00060584025,2.0194675e-06,1.9921048e-05
via04,1,12,149,o-xylene,0.0003978129,1.64650339166667e-05,9,0.00060584025,1.514600625e-06,1.79796345416667e-05
via04,1,13,122,o-xylene,0.0003978129,1.34814371666667e-05,7,0.00060584025,1.17802270833333e-06,1.4659459875e-05
via04,1,14,96,o-xylene,0.0003978129,1.0608344e-05,10,0.00060584025,1.68288958333333e-06,1.22912335833333e-05
via04,1,15,85,o-xylene,0.0003978129,9.39280458333333e-06,12,0.00060584025,2.0194675e-06,1.14122720833333e-05
via04,1,16,91,o-xylene,0.0003978129,1.00558260833333e-05,11,0.00060584025,1.85117854166667e-06,1.1907004625e-05
via04,1,17,156,o-xylene,0.0003978129,1.7238559e-05,15,0.00060584025,2.524334375e-06,1.9762893375e-05
via04,1,18,205,o-xylene,0.0003978129,2.26532345833333e-05,18,0.00060584025,3.02920125e-06,2.56824358333333e-05
via04,1,19,189,o-xylene,0.0003978129,2.088517725e-05,21,0.00060584025,3.534068125e-06,2.4419245375e-05
via04,1,20,94,o-xylene,0.0003978129,1.03873368333333e-05,4,0.00060584025,6.73155833333333e-07,1.10604926666667e-05
via04,1,21,26,o-xylene,0.0003978129,2.87309316666667e-06,3,0.00060584025,5.04866875e-07,3.37796004166667e-06
via04,1,22,18,o-xylene,0.0003978129,1.9890645e-06,2,0.00060584025,3.36577916666667e-07,2.32564241666667e-06
via04,1,23,11,o-xylene,0.0003978129,1.21553941666667e-06,1,0.00060584025,1.68288958333333e-07,1.383828375e-06
