Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,CO2 fuel,297.7358,0.827043888888889,0,2892.35815,0,0.827043888888889
via04,1,1,15,CO2 fuel,297.7358,1.24056583333333,0,2892.35815,0,1.24056583333333
via04,1,2,5,CO2 fuel,297.7358,0.413521944444444,1,2892.35815,0.803432819444444,1.21695476388889
via04,1,3,7,CO2 fuel,297.7358,0.578930722222222,2,2892.35815,1.60686563888889,2.18579636111111
via04,1,4,8,CO2 fuel,297.7358,0.661635111111111,3,2892.35815,2.41029845833333,3.07193356944444
via04,1,5,11,CO2 fuel,297.7358,0.909748277777778,8,2892.35815,6.42746255555556,7.33721083333333
via04,1,6,25,CO2 fuel,297.7358,2.06760972222222,9,2892.35815,7.230895375,9.29850509722222
via04,1,7,100,CO2 fuel,297.7358,8.27043888888889,15,2892.35815,12.0514922916667,20.3219311805556
via04,1,8,143,CO2 fuel,297.7358,11.8267276111111,14,2892.35815,11.2480594722222,23.0747870833333
via04,1,9,185,CO2 fuel,297.7358,15.3003119444444,16,2892.35815,12.8549251111111,28.1552370555556
via04,1,10,198,CO2 fuel,297.7358,16.375469,22,2892.35815,17.6755220277778,34.0509910277778
via04,1,11,162,CO2 fuel,297.7358,13.398111,12,2892.35815,9.64119383333333,23.0393048333333
via04,1,12,149,CO2 fuel,297.7358,12.3229539444444,9,2892.35815,7.230895375,19.5538493194444
via04,1,13,122,CO2 fuel,297.7358,10.0899354444444,7,2892.35815,5.62402973611111,15.7139651805556
via04,1,14,96,CO2 fuel,297.7358,7.93962133333333,10,2892.35815,8.03432819444444,15.9739495277778
via04,1,15,85,CO2 fuel,297.7358,7.02987305555556,12,2892.35815,9.64119383333333,16.6710668888889
via04,1,16,91,CO2 fuel,297.7358,7.52609938888889,11,2892.35815,8.83776101388889,16.3638604027778
via04,1,17,156,CO2 fuel,297.7358,12.9018846666667,15,2892.35815,12.0514922916667,24.9533769583333
via04,1,18,205,CO2 fuel,297.7358,16.9543997222222,18,2892.35815,14.46179075,31.4161904722222
via04,1,19,189,CO2 fuel,297.7358,15.6311295,21,2892.35815,16.8720892083333,32.5032187083333
via04,1,20,94,CO2 fuel,297.7358,7.77421255555556,4,2892.35815,3.21373127777778,10.9879438333333
via04,1,21,26,CO2 fuel,297.7358,2.15031411111111,3,2892.35815,2.41029845833333,4.56061256944444
via04,1,22,18,CO2 fuel,297.7358,1.488679,2,2892.35815,1.60686563888889,3.09554463888889
via04,1,23,11,CO2 fuel,297.7358,0.909748277777778,1,2892.35815,0.803432819444444,1.71318109722222
