Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,PM Exhaust,0.05595565,0.000155432361111111,0,0.07213255,0,0.000155432361111111
via04,1,1,15,PM Exhaust,0.05595565,0.000233148541666667,0,0.07213255,0,0.000233148541666667
via04,1,2,5,PM Exhaust,0.05595565,7.77161805555556e-05,1,0.07213255,2.00368194444444e-05,9.7753e-05
via04,1,3,7,PM Exhaust,0.05595565,0.000108802652777778,2,0.07213255,4.00736388888889e-05,0.000148876291666667
via04,1,4,8,PM Exhaust,0.05595565,0.000124345888888889,3,0.07213255,6.01104583333333e-05,0.000184456347222222
via04,1,5,11,PM Exhaust,0.05595565,0.000170975597222222,8,0.07213255,0.000160294555555556,0.000331270152777778
via04,1,6,25,PM Exhaust,0.05595565,0.000388580902777778,9,0.07213255,0.000180331375,0.000568912277777778
via04,1,7,100,PM Exhaust,0.05595565,0.00155432361111111,15,0.07213255,0.000300552291666667,0.00185487590277778
via04,1,8,143,PM Exhaust,0.05595565,0.00222268276388889,14,0.07213255,0.000280515472222222,0.00250319823611111
via04,1,9,185,PM Exhaust,0.05595565,0.00287549868055556,16,0.07213255,0.000320589111111111,0.00319608779166667
via04,1,10,198,PM Exhaust,0.05595565,0.00307756075,22,0.07213255,0.000440810027777778,0.00351837077777778
via04,1,11,162,PM Exhaust,0.05595565,0.00251800425,12,0.07213255,0.000240441833333333,0.00275844608333333
via04,1,12,149,PM Exhaust,0.05595565,0.00231594218055556,9,0.07213255,0.000180331375,0.00249627355555556
via04,1,13,122,PM Exhaust,0.05595565,0.00189627480555556,7,0.07213255,0.000140257736111111,0.00203653254166667
via04,1,14,96,PM Exhaust,0.05595565,0.00149215066666667,10,0.07213255,0.000200368194444444,0.00169251886111111
via04,1,15,85,PM Exhaust,0.05595565,0.00132117506944444,12,0.07213255,0.000240441833333333,0.00156161690277778
via04,1,16,91,PM Exhaust,0.05595565,0.00141443448611111,11,0.07213255,0.000220405013888889,0.0016348395
via04,1,17,156,PM Exhaust,0.05595565,0.00242474483333333,15,0.07213255,0.000300552291666667,0.002725297125
via04,1,18,205,PM Exhaust,0.05595565,0.00318636340277778,18,0.07213255,0.00036066275,0.00354702615277778
via04,1,19,189,PM Exhaust,0.05595565,0.002937671625,21,0.07213255,0.000420773208333333,0.00335844483333333
via04,1,20,94,PM Exhaust,0.05595565,0.00146106419444444,4,0.07213255,8.01472777777778e-05,0.00154121147222222
via04,1,21,26,PM Exhaust,0.05595565,0.000404124138888889,3,0.07213255,6.01104583333333e-05,0.000464234597222222
via04,1,22,18,PM Exhaust,0.05595565,0.00027977825,2,0.07213255,4.00736388888889e-05,0.000319851888888889
via04,1,23,11,PM Exhaust,0.05595565,0.000170975597222222,1,0.07213255,2.00368194444444e-05,0.000191012416666667
