Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,VOC,0.2237746,0.000621596111111111,0,0.07745852,0,0.000621596111111111
via02,1,1,15,VOC,0.2237746,0.000932394166666667,0,0.07745852,0,0.000932394166666667
via02,1,2,5,VOC,0.2237746,0.000310798055555556,1,0.07745852,2.15162555555556e-05,0.000332314311111111
via02,1,3,7,VOC,0.2237746,0.000435117277777778,2,0.07745852,4.30325111111111e-05,0.000478149788888889
via02,1,4,8,VOC,0.2237746,0.000497276888888889,3,0.07745852,6.45487666666667e-05,0.000561825655555556
via02,1,5,11,VOC,0.2237746,0.000683755722222222,8,0.07745852,0.000172130044444444,0.000855885766666667
via02,1,6,25,VOC,0.2237746,0.00155399027777778,9,0.07745852,0.0001936463,0.00174763657777778
via02,1,7,100,VOC,0.2237746,0.00621596111111111,15,0.07745852,0.000322743833333333,0.00653870494444444
via02,1,8,143,VOC,0.2237746,0.00888882438888889,14,0.07745852,0.000301227577777778,0.00919005196666667
via02,1,9,185,VOC,0.2237746,0.0114995280555556,16,0.07745852,0.000344260088888889,0.0118437881444444
via02,1,10,198,VOC,0.2237746,0.012307603,22,0.07745852,0.000473357622222222,0.0127809606222222
via02,1,11,162,VOC,0.2237746,0.010069857,12,0.07745852,0.000258195066666667,0.0103280520666667
via02,1,12,149,VOC,0.2237746,0.00926178205555556,9,0.07745852,0.0001936463,0.00945542835555556
via02,1,13,122,VOC,0.2237746,0.00758347255555556,7,0.07745852,0.000150613788888889,0.00773408634444444
via02,1,14,96,VOC,0.2237746,0.00596732266666667,10,0.07745852,0.000215162555555556,0.00618248522222222
via02,1,15,85,VOC,0.2237746,0.00528356694444444,12,0.07745852,0.000258195066666667,0.00554176201111111
via02,1,16,91,VOC,0.2237746,0.00565652461111111,11,0.07745852,0.000236678811111111,0.00589320342222222
via02,1,17,156,VOC,0.2237746,0.00969689933333333,15,0.07745852,0.000322743833333333,0.0100196431666667
via02,1,18,205,VOC,0.2237746,0.0127427202777778,18,0.07745852,0.0003872926,0.0131300128777778
via02,1,19,189,VOC,0.2237746,0.0117481665,21,0.07745852,0.000451841366666667,0.0122000078666667
via02,1,20,94,VOC,0.2237746,0.00584300344444444,4,0.07745852,8.60650222222222e-05,0.00592906846666667
via02,1,21,26,VOC,0.2237746,0.00161614988888889,3,0.07745852,6.45487666666667e-05,0.00168069865555556
via02,1,22,18,VOC,0.2237746,0.001118873,2,0.07745852,4.30325111111111e-05,0.00116190551111111
via02,1,23,11,VOC,0.2237746,0.000683755722222222,1,0.07745852,2.15162555555556e-05,0.000705271977777778
