Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via02,1,0,0,NOx,7.0435225,0
via02,1,1,0,NOx,7.0435225,0
via02,1,2,1,NOx,7.0435225,0.00195653402777778
via02,1,3,2,NOx,7.0435225,0.00391306805555556
via02,1,4,3,NOx,7.0435225,0.00586960208333333
via02,1,5,8,NOx,7.0435225,0.0156522722222222
via02,1,6,9,NOx,7.0435225,0.01760880625
via02,1,7,15,NOx,7.0435225,0.0293480104166667
via02,1,8,14,NOx,7.0435225,0.0273914763888889
via02,1,9,16,NOx,7.0435225,0.0313045444444444
via02,1,10,22,NOx,7.0435225,0.0430437486111111
via02,1,11,12,NOx,7.0435225,0.0234784083333333
via02,1,12,9,NOx,7.0435225,0.01760880625
via02,1,13,7,NOx,7.0435225,0.0136957381944444
via02,1,14,10,NOx,7.0435225,0.0195653402777778
via02,1,15,12,NOx,7.0435225,0.0234784083333333
via02,1,16,11,NOx,7.0435225,0.0215218743055556
via02,1,17,15,NOx,7.0435225,0.0293480104166667
via02,1,18,18,NOx,7.0435225,0.0352176125
via02,1,19,21,NOx,7.0435225,0.0410872145833333
via02,1,20,4,NOx,7.0435225,0.00782613611111111
via02,1,21,3,NOx,7.0435225,0.00586960208333333
via02,1,22,2,NOx,7.0435225,0.00391306805555556
via02,1,23,1,NOx,7.0435225,0.00195653402777778
