Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,toluene,0.001819048,5.05291111111111e-06,0,2.515359e-05,0,5.05291111111111e-06
via01,1,1,15,toluene,0.001819048,7.57936666666667e-06,0,2.515359e-05,0,7.57936666666667e-06
via01,1,2,5,toluene,0.001819048,2.52645555555556e-06,1,2.515359e-05,6.98710833333333e-09,2.53344266388889e-06
via01,1,3,7,toluene,0.001819048,3.53703777777778e-06,2,2.515359e-05,1.39742166666667e-08,3.55101199444444e-06
via01,1,4,8,toluene,0.001819048,4.04232888888889e-06,3,2.515359e-05,2.0961325e-08,4.06329021388889e-06
via01,1,5,11,toluene,0.001819048,5.55820222222222e-06,8,2.515359e-05,5.58968666666667e-08,5.61409908888889e-06
via01,1,6,25,toluene,0.001819048,1.26322777777778e-05,9,2.515359e-05,6.2883975e-08,1.26951617527778e-05
via01,1,7,100,toluene,0.001819048,5.05291111111111e-05,15,2.515359e-05,1.04806625e-07,5.06339177361111e-05
via01,1,8,143,toluene,0.001819048,7.22566288888889e-05,14,2.515359e-05,9.78195166666667e-08,7.23544484055556e-05
via01,1,9,185,toluene,0.001819048,9.34788555555556e-05,16,2.515359e-05,1.11793733333333e-07,9.35906492888889e-05
via01,1,10,198,toluene,0.001819048,0.00010004764,22,2.515359e-05,1.53716383333333e-07,0.000100201356383333
via01,1,11,162,toluene,0.001819048,8.185716e-05,12,2.515359e-05,8.38453e-08,8.19410053e-05
via01,1,12,149,toluene,0.001819048,7.52883755555556e-05,9,2.515359e-05,6.2883975e-08,7.53512595305556e-05
via01,1,13,122,toluene,0.001819048,6.16455155555556e-05,7,2.515359e-05,4.89097583333333e-08,6.16944253138889e-05
via01,1,14,96,toluene,0.001819048,4.85079466666667e-05,10,2.515359e-05,6.98710833333333e-08,4.857781775e-05
via01,1,15,85,toluene,0.001819048,4.29497444444444e-05,12,2.515359e-05,8.38453e-08,4.30335897444444e-05
via01,1,16,91,toluene,0.001819048,4.59814911111111e-05,11,2.515359e-05,7.68581916666667e-08,4.60583493027778e-05
via01,1,17,156,toluene,0.001819048,7.88254133333333e-05,15,2.515359e-05,1.04806625e-07,7.89302199583333e-05
via01,1,18,205,toluene,0.001819048,0.000103584677777778,18,2.515359e-05,1.2576795e-07,0.000103710445727778
via01,1,19,189,toluene,0.001819048,9.550002e-05,21,2.515359e-05,1.46729275e-07,9.5646749275e-05
via01,1,20,94,toluene,0.001819048,4.74973644444444e-05,4,2.515359e-05,2.79484333333333e-08,4.75253128777778e-05
via01,1,21,26,toluene,0.001819048,1.31375688888889e-05,3,2.515359e-05,2.0961325e-08,1.31585302138889e-05
via01,1,22,18,toluene,0.001819048,9.09524e-06,2,2.515359e-05,1.39742166666667e-08,9.10921421666666e-06
via01,1,23,11,toluene,0.001819048,5.55820222222222e-06,1,2.515359e-05,6.98710833333333e-09,5.56518933055556e-06
