Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via02,1,0,10,Pb,8.367497e-08,2.32430472222222e-10,0,2.40131845e-07,0,2.32430472222222e-10
via02,1,1,15,Pb,8.367497e-08,3.48645708333333e-10,0,2.40131845e-07,0,3.48645708333333e-10
via02,1,2,5,Pb,8.367497e-08,1.16215236111111e-10,1,2.40131845e-07,6.67032902777778e-11,1.82918526388889e-10
via02,1,3,7,Pb,8.367497e-08,1.62701330555556e-10,2,2.40131845e-07,1.33406580555556e-10,2.96107911111111e-10
via02,1,4,8,Pb,8.367497e-08,1.85944377777778e-10,3,2.40131845e-07,2.00109870833333e-10,3.86054248611111e-10
via02,1,5,11,Pb,8.367497e-08,2.55673519444444e-10,8,2.40131845e-07,5.33626322222222e-10,7.89299841666667e-10
via02,1,6,25,Pb,8.367497e-08,5.81076180555555e-10,9,2.40131845e-07,6.003296125e-10,1.18140579305556e-09
via02,1,7,100,Pb,8.367497e-08,2.32430472222222e-09,15,2.40131845e-07,1.00054935416667e-09,3.32485407638889e-09
via02,1,8,143,Pb,8.367497e-08,3.32375575277778e-09,14,2.40131845e-07,9.33846063888889e-10,4.25760181666667e-09
via02,1,9,185,Pb,8.367497e-08,4.29996373611111e-09,16,2.40131845e-07,1.06725264444444e-09,5.36721638055555e-09
via02,1,10,198,Pb,8.367497e-08,4.60212335e-09,22,2.40131845e-07,1.46747238611111e-09,6.06959573611111e-09
via02,1,11,162,Pb,8.367497e-08,3.76537365e-09,12,2.40131845e-07,8.00439483333333e-10,4.56581313333333e-09
via02,1,12,149,Pb,8.367497e-08,3.46321403611111e-09,9,2.40131845e-07,6.003296125e-10,4.06354364861111e-09
via02,1,13,122,Pb,8.367497e-08,2.83565176111111e-09,7,2.40131845e-07,4.66923031944444e-10,3.30257479305556e-09
via02,1,14,96,Pb,8.367497e-08,2.23133253333333e-09,10,2.40131845e-07,6.67032902777778e-10,2.89836543611111e-09
via02,1,15,85,Pb,8.367497e-08,1.97565901388889e-09,12,2.40131845e-07,8.00439483333333e-10,2.77609849722222e-09
via02,1,16,91,Pb,8.367497e-08,2.11511729722222e-09,11,2.40131845e-07,7.33736193055556e-10,2.84885349027778e-09
via02,1,17,156,Pb,8.367497e-08,3.62591536666667e-09,15,2.40131845e-07,1.00054935416667e-09,4.62646472083333e-09
via02,1,18,205,Pb,8.367497e-08,4.76482468055556e-09,18,2.40131845e-07,1.200659225e-09,5.96548390555555e-09
via02,1,19,189,Pb,8.367497e-08,4.392935925e-09,21,2.40131845e-07,1.40076909583333e-09,5.79370502083333e-09
via02,1,20,94,Pb,8.367497e-08,2.18484643888889e-09,4,2.40131845e-07,2.66813161111111e-10,2.4516596e-09
via02,1,21,26,Pb,8.367497e-08,6.04319227777778e-10,3,2.40131845e-07,2.00109870833333e-10,8.04429098611111e-10
via02,1,22,18,Pb,8.367497e-08,4.1837485e-10,2,2.40131845e-07,1.33406580555556e-10,5.51781430555555e-10
via02,1,23,11,Pb,8.367497e-08,2.55673519444444e-10,1,2.40131845e-07,6.67032902777778e-11,3.22376809722222e-10
