Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via04,1,0,0,mp-xylene,0.00148430825,0
via04,1,1,0,mp-xylene,0.00148430825,0
via04,1,2,1,mp-xylene,0.00148430825,4.12307847222222e-07
via04,1,3,2,mp-xylene,0.00148430825,8.24615694444444e-07
via04,1,4,3,mp-xylene,0.00148430825,1.23692354166667e-06
via04,1,5,8,mp-xylene,0.00148430825,3.29846277777778e-06
via04,1,6,9,mp-xylene,0.00148430825,3.710770625e-06
via04,1,7,15,mp-xylene,0.00148430825,6.18461770833333e-06
via04,1,8,14,mp-xylene,0.00148430825,5.77230986111111e-06
via04,1,9,16,mp-xylene,0.00148430825,6.59692555555556e-06
via04,1,10,22,mp-xylene,0.00148430825,9.07077263888889e-06
via04,1,11,12,mp-xylene,0.00148430825,4.94769416666667e-06
via04,1,12,9,mp-xylene,0.00148430825,3.710770625e-06
via04,1,13,7,mp-xylene,0.00148430825,2.88615493055556e-06
via04,1,14,10,mp-xylene,0.00148430825,4.12307847222222e-06
via04,1,15,12,mp-xylene,0.00148430825,4.94769416666667e-06
via04,1,16,11,mp-xylene,0.00148430825,4.53538631944444e-06
via04,1,17,15,mp-xylene,0.00148430825,6.18461770833333e-06
via04,1,18,18,mp-xylene,0.00148430825,7.42154125e-06
via04,1,19,21,mp-xylene,0.00148430825,8.65846479166667e-06
via04,1,20,4,mp-xylene,0.00148430825,1.64923138888889e-06
via04,1,21,3,mp-xylene,0.00148430825,1.23692354166667e-06
via04,1,22,2,mp-xylene,0.00148430825,8.24615694444444e-07
via04,1,23,1,mp-xylene,0.00148430825,4.12307847222222e-07
