Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via04,1,0,10,CO,1.688481,0.004690225,0,1.911833645,0,0.004690225
via04,1,1,15,CO,1.688481,0.0070353375,0,1.911833645,0,0.0070353375
via04,1,2,5,CO,1.688481,0.0023451125,1,1.911833645,0.000531064901388889,0.00287617740138889
via04,1,3,7,CO,1.688481,0.0032831575,2,1.911833645,0.00106212980277778,0.00434528730277778
via04,1,4,8,CO,1.688481,0.00375218,3,1.911833645,0.00159319470416667,0.00534537470416667
via04,1,5,11,CO,1.688481,0.0051592475,8,1.911833645,0.00424851921111111,0.00940776671111111
via04,1,6,25,CO,1.688481,0.0117255625,9,1.911833645,0.0047795841125,0.0165051466125
via04,1,7,100,CO,1.688481,0.04690225,15,1.911833645,0.00796597352083333,0.0548682235208333
via04,1,8,143,CO,1.688481,0.0670702175,14,1.911833645,0.00743490861944444,0.0745051261194444
via04,1,9,185,CO,1.688481,0.0867691625,16,1.911833645,0.00849703842222222,0.0952662009222222
via04,1,10,198,CO,1.688481,0.092866455,22,1.911833645,0.0116834278305556,0.104549882830556
via04,1,11,162,CO,1.688481,0.075981645,12,1.911833645,0.00637277881666667,0.0823544238166666
via04,1,12,149,CO,1.688481,0.0698843525,9,1.911833645,0.0047795841125,0.0746639366125
via04,1,13,122,CO,1.688481,0.057220745,7,1.911833645,0.00371745430972222,0.0609381993097222
via04,1,14,96,CO,1.688481,0.04502616,10,1.911833645,0.00531064901388889,0.0503368090138889
via04,1,15,85,CO,1.688481,0.0398669125,12,1.911833645,0.00637277881666667,0.0462396913166667
via04,1,16,91,CO,1.688481,0.0426810475,11,1.911833645,0.00584171391527778,0.0485227614152778
via04,1,17,156,CO,1.688481,0.07316751,15,1.911833645,0.00796597352083333,0.0811334835208333
via04,1,18,205,CO,1.688481,0.0961496125,18,1.911833645,0.009559168225,0.105708780725
via04,1,19,189,CO,1.688481,0.0886452525,21,1.911833645,0.0111523629291667,0.0997976154291667
via04,1,20,94,CO,1.688481,0.044088115,4,1.911833645,0.00212425960555556,0.0462123746055556
via04,1,21,26,CO,1.688481,0.012194585,3,1.911833645,0.00159319470416667,0.0137877797041667
via04,1,22,18,CO,1.688481,0.008442405,2,1.911833645,0.00106212980277778,0.00950453480277778
via04,1,23,11,CO,1.688481,0.0051592475,1,1.911833645,0.000531064901388889,0.00569031240138889
