Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via01,1,0,10,o-xylene,0.0003978129,1.10503583333333e-06,0,0.001006144,0,1.10503583333333e-06
via01,1,1,15,o-xylene,0.0003978129,1.65755375e-06,0,0.001006144,0,1.65755375e-06
via01,1,2,5,o-xylene,0.0003978129,5.52517916666667e-07,1,0.001006144,2.79484444444444e-07,8.32002361111111e-07
via01,1,3,7,o-xylene,0.0003978129,7.73525083333333e-07,2,0.001006144,5.58968888888889e-07,1.33249397222222e-06
via01,1,4,8,o-xylene,0.0003978129,8.84028666666667e-07,3,0.001006144,8.38453333333333e-07,1.722482e-06
via01,1,5,11,o-xylene,0.0003978129,1.21553941666667e-06,8,0.001006144,2.23587555555556e-06,3.45141497222222e-06
via01,1,6,25,o-xylene,0.0003978129,2.76258958333333e-06,9,0.001006144,2.51536e-06,5.27794958333333e-06
via01,1,7,100,o-xylene,0.0003978129,1.10503583333333e-05,15,0.001006144,4.19226666666667e-06,1.5242625e-05
via01,1,8,143,o-xylene,0.0003978129,1.58020124166667e-05,14,0.001006144,3.91278222222222e-06,1.97147946388889e-05
via01,1,9,185,o-xylene,0.0003978129,2.04431629166667e-05,16,0.001006144,4.47175111111111e-06,2.49149140277778e-05
via01,1,10,198,o-xylene,0.0003978129,2.18797095e-05,22,0.001006144,6.14865777777778e-06,2.80283672777778e-05
via01,1,11,162,o-xylene,0.0003978129,1.79015805e-05,12,0.001006144,3.35381333333333e-06,2.12553938333333e-05
via01,1,12,149,o-xylene,0.0003978129,1.64650339166667e-05,9,0.001006144,2.51536e-06,1.89803939166667e-05
via01,1,13,122,o-xylene,0.0003978129,1.34814371666667e-05,7,0.001006144,1.95639111111111e-06,1.54378282777778e-05
via01,1,14,96,o-xylene,0.0003978129,1.0608344e-05,10,0.001006144,2.79484444444444e-06,1.34031884444444e-05
via01,1,15,85,o-xylene,0.0003978129,9.39280458333333e-06,12,0.001006144,3.35381333333333e-06,1.27466179166667e-05
via01,1,16,91,o-xylene,0.0003978129,1.00558260833333e-05,11,0.001006144,3.07432888888889e-06,1.31301549722222e-05
via01,1,17,156,o-xylene,0.0003978129,1.7238559e-05,15,0.001006144,4.19226666666667e-06,2.14308256666667e-05
via01,1,18,205,o-xylene,0.0003978129,2.26532345833333e-05,18,0.001006144,5.03072e-06,2.76839545833333e-05
via01,1,19,189,o-xylene,0.0003978129,2.088517725e-05,21,0.001006144,5.86917333333333e-06,2.67543505833333e-05
via01,1,20,94,o-xylene,0.0003978129,1.03873368333333e-05,4,0.001006144,1.11793777777778e-06,1.15052746111111e-05
via01,1,21,26,o-xylene,0.0003978129,2.87309316666667e-06,3,0.001006144,8.38453333333333e-07,3.7115465e-06
via01,1,22,18,o-xylene,0.0003978129,1.9890645e-06,2,0.001006144,5.58968888888889e-07,2.54803338888889e-06
via01,1,23,11,o-xylene,0.0003978129,1.21553941666667e-06,1,0.001006144,2.79484444444444e-07,1.49502386111111e-06
