Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,SO2,0.0007188476,1.99679888888889e-06,0,0.00414637771,0,1.99679888888889e-06
via03,1,1,15,SO2,0.0007188476,2.99519833333333e-06,0,0.00414637771,0,2.99519833333333e-06
via03,1,2,5,SO2,0.0007188476,9.98399444444444e-07,1,0.00414637771,1.15177158611111e-06,2.15017103055556e-06
via03,1,3,7,SO2,0.0007188476,1.39775922222222e-06,2,0.00414637771,2.30354317222222e-06,3.70130239444444e-06
via03,1,4,8,SO2,0.0007188476,1.59743911111111e-06,3,0.00414637771,3.45531475833333e-06,5.05275386944444e-06
via03,1,5,11,SO2,0.0007188476,2.19647877777778e-06,8,0.00414637771,9.21417268888889e-06,1.14106514666667e-05
via03,1,6,25,SO2,0.0007188476,4.99199722222222e-06,9,0.00414637771,1.0365944275e-05,1.53579414972222e-05
via03,1,7,100,SO2,0.0007188476,1.99679888888889e-05,15,0.00414637771,1.72765737916667e-05,3.72445626805555e-05
via03,1,8,143,SO2,0.0007188476,2.85542241111111e-05,14,0.00414637771,1.61248022055556e-05,4.46790263166667e-05
via03,1,9,185,SO2,0.0007188476,3.69407794444444e-05,16,0.00414637771,1.84283453777778e-05,5.53691248222222e-05
via03,1,10,198,SO2,0.0007188476,3.9536618e-05,22,0.00414637771,2.53389748944444e-05,6.48755928944444e-05
via03,1,11,162,SO2,0.0007188476,3.2348142e-05,12,0.00414637771,1.38212590333333e-05,4.61694010333333e-05
via03,1,12,149,SO2,0.0007188476,2.97523034444444e-05,9,0.00414637771,1.0365944275e-05,4.01182477194444e-05
via03,1,13,122,SO2,0.0007188476,2.43609464444444e-05,7,0.00414637771,8.06240110277778e-06,3.24233475472222e-05
via03,1,14,96,SO2,0.0007188476,1.91692693333333e-05,10,0.00414637771,1.15177158611111e-05,3.06869851944444e-05
via03,1,15,85,SO2,0.0007188476,1.69727905555556e-05,12,0.00414637771,1.38212590333333e-05,3.07940495888889e-05
via03,1,16,91,SO2,0.0007188476,1.81708698888889e-05,11,0.00414637771,1.26694874472222e-05,3.08403573361111e-05
via03,1,17,156,SO2,0.0007188476,3.11500626666667e-05,15,0.00414637771,1.72765737916667e-05,4.84266364583333e-05
via03,1,18,205,SO2,0.0007188476,4.09343772222222e-05,18,0.00414637771,2.073188855e-05,6.16662657722222e-05
via03,1,19,189,SO2,0.0007188476,3.7739499e-05,21,0.00414637771,2.41872033083333e-05,6.19267023083333e-05
via03,1,20,94,SO2,0.0007188476,1.87699095555556e-05,4,0.00414637771,4.60708634444444e-06,2.33769959e-05
via03,1,21,26,SO2,0.0007188476,5.19167711111111e-06,3,0.00414637771,3.45531475833333e-06,8.64699186944445e-06
via03,1,22,18,SO2,0.0007188476,3.594238e-06,2,0.00414637771,2.30354317222222e-06,5.89778117222222e-06
via03,1,23,11,SO2,0.0007188476,2.19647877777778e-06,1,0.00414637771,1.15177158611111e-06,3.34825036388889e-06
