Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,toluene,0.001819048,5.05291111111111e-06,0,1.4435335e-05,0,5.05291111111111e-06
via03,1,1,15,toluene,0.001819048,7.57936666666667e-06,0,1.4435335e-05,0,7.57936666666667e-06
via03,1,2,5,toluene,0.001819048,2.52645555555556e-06,1,1.4435335e-05,4.00981527777778e-09,2.53046537083333e-06
via03,1,3,7,toluene,0.001819048,3.53703777777778e-06,2,1.4435335e-05,8.01963055555556e-09,3.54505740833333e-06
via03,1,4,8,toluene,0.001819048,4.04232888888889e-06,3,1.4435335e-05,1.20294458333333e-08,4.05435833472222e-06
via03,1,5,11,toluene,0.001819048,5.55820222222222e-06,8,1.4435335e-05,3.20785222222222e-08,5.59028074444444e-06
via03,1,6,25,toluene,0.001819048,1.26322777777778e-05,9,1.4435335e-05,3.60883375e-08,1.26683661152778e-05
via03,1,7,100,toluene,0.001819048,5.05291111111111e-05,15,1.4435335e-05,6.01472291666667e-08,5.05892583402778e-05
via03,1,8,143,toluene,0.001819048,7.22566288888889e-05,14,1.4435335e-05,5.61374138888889e-08,7.23127663027778e-05
via03,1,9,185,toluene,0.001819048,9.34788555555556e-05,16,1.4435335e-05,6.41570444444444e-08,9.35430126e-05
via03,1,10,198,toluene,0.001819048,0.00010004764,22,1.4435335e-05,8.82159361111111e-08,0.000100135855936111
via03,1,11,162,toluene,0.001819048,8.185716e-05,12,1.4435335e-05,4.81177833333333e-08,8.19052777833333e-05
via03,1,12,149,toluene,0.001819048,7.52883755555556e-05,9,1.4435335e-05,3.60883375e-08,7.53244638930556e-05
via03,1,13,122,toluene,0.001819048,6.16455155555556e-05,7,1.4435335e-05,2.80687069444444e-08,6.16735842625e-05
via03,1,14,96,toluene,0.001819048,4.85079466666667e-05,10,1.4435335e-05,4.00981527777778e-08,4.85480448194444e-05
via03,1,15,85,toluene,0.001819048,4.29497444444444e-05,12,1.4435335e-05,4.81177833333333e-08,4.29978622277778e-05
via03,1,16,91,toluene,0.001819048,4.59814911111111e-05,11,1.4435335e-05,4.41079680555556e-08,4.60255990791667e-05
via03,1,17,156,toluene,0.001819048,7.88254133333333e-05,15,1.4435335e-05,6.01472291666667e-08,7.88855605625e-05
via03,1,18,205,toluene,0.001819048,0.000103584677777778,18,1.4435335e-05,7.2176675e-08,0.000103656854452778
via03,1,19,189,toluene,0.001819048,9.550002e-05,21,1.4435335e-05,8.42061208333333e-08,9.55842261208333e-05
via03,1,20,94,toluene,0.001819048,4.74973644444444e-05,4,1.4435335e-05,1.60392611111111e-08,4.75134037055556e-05
via03,1,21,26,toluene,0.001819048,1.31375688888889e-05,3,1.4435335e-05,1.20294458333333e-08,1.31495983347222e-05
via03,1,22,18,toluene,0.001819048,9.09524e-06,2,1.4435335e-05,8.01963055555556e-09,9.10325963055555e-06
via03,1,23,11,toluene,0.001819048,5.55820222222222e-06,1,1.4435335e-05,4.00981527777778e-09,5.5622120375e-06
