Roadway,IntegrationTime,Hour,Heavy Vehicles,Pollutant,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s
via02,1,0,0,o-xylene,0.00053439282,0
via02,1,1,0,o-xylene,0.00053439282,0
via02,1,2,1,o-xylene,0.00053439282,1.4844245e-07
via02,1,3,2,o-xylene,0.00053439282,2.968849e-07
via02,1,4,3,o-xylene,0.00053439282,4.4532735e-07
via02,1,5,8,o-xylene,0.00053439282,1.1875396e-06
via02,1,6,9,o-xylene,0.00053439282,1.33598205e-06
via02,1,7,15,o-xylene,0.00053439282,2.22663675e-06
via02,1,8,14,o-xylene,0.00053439282,2.0781943e-06
via02,1,9,16,o-xylene,0.00053439282,2.3750792e-06
via02,1,10,22,o-xylene,0.00053439282,3.2657339e-06
via02,1,11,12,o-xylene,0.00053439282,1.7813094e-06
via02,1,12,9,o-xylene,0.00053439282,1.33598205e-06
via02,1,13,7,o-xylene,0.00053439282,1.03909715e-06
via02,1,14,10,o-xylene,0.00053439282,1.4844245e-06
via02,1,15,12,o-xylene,0.00053439282,1.7813094e-06
via02,1,16,11,o-xylene,0.00053439282,1.63286695e-06
via02,1,17,15,o-xylene,0.00053439282,2.22663675e-06
via02,1,18,18,o-xylene,0.00053439282,2.6719641e-06
via02,1,19,21,o-xylene,0.00053439282,3.11729145e-06
via02,1,20,4,o-xylene,0.00053439282,5.937698e-07
via02,1,21,3,o-xylene,0.00053439282,4.4532735e-07
via02,1,22,2,o-xylene,0.00053439282,2.968849e-07
via02,1,23,1,o-xylene,0.00053439282,1.4844245e-07
