Roadway,IntegrationTime,Hour,Light Vehicles,Pollutant,Light Vehicles_EF_g/vehicle,Light Vehicles_E_g/s,Heavy Vehicles,Heavy Vehicles_EF_g/vehicle,Heavy Vehicles_E_g/s,EF
via03,1,0,10,PM Exhaust,0.05595565,0.000155432361111111,0,0.065540808,0,0.000155432361111111
via03,1,1,15,PM Exhaust,0.05595565,0.000233148541666667,0,0.065540808,0,0.000233148541666667
via03,1,2,5,PM Exhaust,0.05595565,7.77161805555556e-05,1,0.065540808,1.820578e-05,9.59219605555556e-05
via03,1,3,7,PM Exhaust,0.05595565,0.000108802652777778,2,0.065540808,3.641156e-05,0.000145214212777778
via03,1,4,8,PM Exhaust,0.05595565,0.000124345888888889,3,0.065540808,5.461734e-05,0.000178963228888889
via03,1,5,11,PM Exhaust,0.05595565,0.000170975597222222,8,0.065540808,0.00014564624,0.000316621837222222
via03,1,6,25,PM Exhaust,0.05595565,0.000388580902777778,9,0.065540808,0.00016385202,0.000552432922777778
via03,1,7,100,PM Exhaust,0.05595565,0.00155432361111111,15,0.065540808,0.0002730867,0.00182741031111111
via03,1,8,143,PM Exhaust,0.05595565,0.00222268276388889,14,0.065540808,0.00025488092,0.00247756368388889
via03,1,9,185,PM Exhaust,0.05595565,0.00287549868055556,16,0.065540808,0.00029129248,0.00316679116055556
via03,1,10,198,PM Exhaust,0.05595565,0.00307756075,22,0.065540808,0.00040052716,0.00347808791
via03,1,11,162,PM Exhaust,0.05595565,0.00251800425,12,0.065540808,0.00021846936,0.00273647361
via03,1,12,149,PM Exhaust,0.05595565,0.00231594218055556,9,0.065540808,0.00016385202,0.00247979420055556
via03,1,13,122,PM Exhaust,0.05595565,0.00189627480555556,7,0.065540808,0.00012744046,0.00202371526555556
via03,1,14,96,PM Exhaust,0.05595565,0.00149215066666667,10,0.065540808,0.0001820578,0.00167420846666667
via03,1,15,85,PM Exhaust,0.05595565,0.00132117506944444,12,0.065540808,0.00021846936,0.00153964442944444
via03,1,16,91,PM Exhaust,0.05595565,0.00141443448611111,11,0.065540808,0.00020026358,0.00161469806611111
via03,1,17,156,PM Exhaust,0.05595565,0.00242474483333333,15,0.065540808,0.0002730867,0.00269783153333333
via03,1,18,205,PM Exhaust,0.05595565,0.00318636340277778,18,0.065540808,0.00032770404,0.00351406744277778
via03,1,19,189,PM Exhaust,0.05595565,0.002937671625,21,0.065540808,0.00038232138,0.003319993005
via03,1,20,94,PM Exhaust,0.05595565,0.00146106419444444,4,0.065540808,7.282312e-05,0.00153388731444444
via03,1,21,26,PM Exhaust,0.05595565,0.000404124138888889,3,0.065540808,5.461734e-05,0.000458741478888889
via03,1,22,18,PM Exhaust,0.05595565,0.00027977825,2,0.065540808,3.641156e-05,0.00031618981
via03,1,23,11,PM Exhaust,0.05595565,0.000170975597222222,1,0.065540808,1.820578e-05,0.000189181377222222
